Start_Date,Duration_Years,CAGR,MaxDD,Final_Equity_Factor
2019-09-01,6.995208761122519,0.1930835796538526,-0.26353588496909053,3.4381809649715067
2019-10-01,6.91854893908282,0.19895153528549536,-0.26353588496909053,3.5090771838389365
2019-11-01,6.833675564681725,0.1927192248598424,-0.26353588496909053,3.3345509709564785
2019-12-01,6.74880219028063,0.19423014927338444,-0.26353588496909053,3.3132321969854317
2020-01-01,6.663928815879535,0.1807480860857995,-0.26353588496909053,3.0258735805216848
2020-02-01,6.576317590691307,0.17924212272696693,-0.26353588496909053,2.9572222308105873
2020-03-01,6.499657768651608,0.19631318845562018,-0.26353588496909053,3.206012028987255
2020-04-01,6.417522245037645,0.20619865498433487,-0.26353588496909064,3.330482959827057
2020-05-01,6.335386721423682,0.20442014709302891,-0.26353588496909064,3.2490765388637644
2020-06-01,6.250513347022587,0.20016167580173616,-0.26353588496909053,3.128161332052384
2020-07-01,6.168377823408624,0.19535842049973517,-0.26353588496909064,3.0063382345960306
2020-08-01,6.078028747433265,0.1802576705273149,-0.26353588496909053,2.738276199507837
2020-09-01,5.9986310746064335,0.1682530300217553,-0.26353588496909053,2.5417278267545313
2020-10-01,5.916495550992471,0.18982405025927895,-0.26353588496909053,2.796361500836801
2020-11-01,5.8288843258042435,0.21525845529058385,-0.26353588496909064,3.1154714450921195
2020-12-01,5.749486652977413,0.1989428634345094,-0.26353588496909053,2.8382513230675395
2021-01-01,5.6563997262149215,0.19575852876180422,-0.26353588496909053,2.7490497508435277
2021-02-01,5.579739904175223,0.18841286443561756,-0.26353588496909064,2.6199818500894985
2021-03-01,5.503080082135524,0.19033302008427966,-0.26353588496909053,2.6086133447578006
2021-04-01,5.418206707734429,0.18867397229609795,-0.26353588496909053,2.5509709532188074
2021-05-01,5.330595482546201,0.19141019605691745,-0.26353588496909053,2.5436191653494706
2021-06-01,5.25119780971937,0.19486720994279882,-0.26353588496909053,2.546951886840401
2021-07-01,5.169062286105407,0.18916457491080796,-0.26353588496909053,2.4486707527195573
2021-08-01,5.08145106091718,0.1850699014658559,-0.26353588496909053,2.369880046901336
2021-09-01,4.999315537303217,0.1755263618224967,-0.26353588496909053,2.244469937741482
2021-10-01,4.917180013689254,0.19100685176657817,-0.26353588496909053,2.3620227801756446
2021-11-01,4.832306639288158,0.1868659030580393,-0.26353588496909064,2.288398231901259
2021-12-01,4.7501711156741955,0.18445027482116672,-0.2559112385522594,2.234691292846588
2022-01-01,4.659822039698836,0.18128404920273078,-0.2524282528463462,2.1734935065987355
2022-02-01,4.5804243668720055,0.2112673940965002,-0.18953117871931202,2.4058837925525536
2022-03-01,4.503764544832307,0.21885645124734343,-0.17268244249512965,2.4384288824034552
2022-04-01,4.418891170431212,0.22527197045650715,-0.17268244249512965,2.4540861764452253
2022-05-01,4.334017796030117,0.2543422979270684,-0.12456616271115206,2.6701581678919317
2022-06-01,4.251882272416153,0.26153841490715846,-0.12456616271115217,2.685449320688291
2022-07-01,4.16974674880219,0.27609500114128704,-0.12456616271115206,2.76379181219823
2022-08-01,4.084873374401095,0.28197036316162283,-0.12456616271115206,2.758467740725084
2022-09-01,4.0,0.2996614963987334,-0.12456616271115206,2.8531263920391243
2022-10-01,3.912388774811773,0.30831826564871045,-0.12456616271115195,2.861727088003298
2022-11-01,3.8329911019849416,0.31862788957477717,-0.12456616271115195,2.8868720934941874
2022-12-01,3.7508555783709787,0.3202234011340779,-0.12456616271115217,2.8348564510677297
2023-01-01,3.6605065023956196,0.3357661954396456,-0.12456616271115217,2.8856066102553606
2023-02-01,3.5811088295687883,0.3142066154757879,-0.12456616271115206,2.660403075695433
2023-03-01,3.5044490075290895,0.3342115699575414,-0.12456616271115206,2.746904647501176
2023-04-01,3.4140999315537304,0.3172199070801385,-0.12456616271115206,2.561682754322435
2023-05-01,3.3374401095140316,0.3256407300887012,-0.12456616271115206,2.562057700454678
2023-06-01,3.252566735112936,0.29166995861090617,-0.12456616271115217,2.2989411988389024
2023-07-01,3.164955509924709,0.28066255663977957,-0.12456616271115206,2.187893025181306
2023-08-01,3.0855578370978782,0.27096416912166266,-0.12456616271115206,2.0956045946054154
2023-09-01,3.0006844626967832,0.28841743385878926,-0.12456616271115195,2.1391690564388246
2023-10-01,2.915811088295688,0.32253663606689487,-0.12456616271115195,2.259445921295681
2023-11-01,2.833675564681725,0.34719003558478656,-0.12456616271115206,2.326801866056752
2023-12-01,2.751540041067762,0.31400193572241153,-0.12456616271115206,2.1199306624092524
2024-01-01,2.6639288158795345,0.31091953556731866,-0.12456616271115206,2.056904786929177
2024-02-01,2.5817932922655715,0.2872700588054147,-0.12456616271115206,1.9193068486557054
2024-03-01,2.5023956194387407,0.26145455428373165,-0.12456616271115206,1.7882188667014518
2024-04-01,2.4175222450376452,0.2684613840399612,-0.12456616271115206,1.7769493562122614
2024-05-01,2.3353867214236823,0.2960513684684807,-0.12456616271115206,1.8323837232446951
2024-06-01,2.245037645448323,0.2753721569198806,-0.12456616271115195,1.726469410812064
2024-07-01,2.1683778234086244,0.24215111557203395,-0.12456616271115206,1.600316023212084
2024-08-01,2.083504449007529,0.2754312248301154,-0.12204639307402931,1.6601102211954013
2024-09-01,1.9931553730321698,0.2914599153276469,-0.12204639307402931,1.6649513749091924
2024-10-01,1.9164955509924708,0.28319420908166126,-0.12204639307402942,1.612656552739318
2024-11-01,1.8316221765913758,0.2868973975204554,-0.12204639307402931,1.5872417483244168
2024-12-01,1.7467488021902806,0.2767636150345487,-0.12204639307402931,1.5323161709361408
2025-01-01,1.6618754277891854,0.2984509870963419,-0.1220463930740292,1.5434734112949924
2025-02-01,1.5742642026009583,0.2829033171197326,-0.12204639307402931,1.4802185003483035
2025-03-01,1.4976043805612593,0.3418887728303064,-0.12204639307402931,1.5533482009662152
2025-04-01,1.4182067077344285,0.39779770895974886,-0.1220463930740292,1.6079410265043166
2025-05-01,1.3360711841204653,0.4113505974035001,-0.12204639307402931,1.5846118279369192
2025-06-01,1.2484599589322383,0.39792120148548205,-0.12204639307402942,1.51925024559142
2025-07-01,1.1690622861054072,0.3452455982504026,-0.12204639307402931,1.4144157026993416
2025-08-01,1.0841889117043122,0.3515927223128399,-0.1220463930740292,1.3863140153866966
2025-09-01,0.9965776865160849,0.33804185984168167,-0.12204639307402931,1.3367090282588725
