bt_score,bear_score,fwd_spy_ret,fwd_spy_ret_pct
6.5,0.152,0.03569925732731205,3.569925732731205
7.0,0.167,-0.020534468789665472,-2.053446878966547
5.0,0.213,0.0007485334337526961,0.07485334337526961
6.0,0.205,-0.012386013003528928,-1.2386013003528928
4.0,0.343,0.034426993333722455,3.4426993333722455
6.0,0.182,0.01293845048283071,1.293845048283071
6.0,0.088,0.003805714020141293,0.3805714020141293
6.0,0.068,0.010458521063924753,1.0458521063924753
6.0,0.142,0.001194031947658658,0.1194031947658658
5.5,0.096,0.01105374860242514,1.105374860242514
6.0,0.169,0.016989014975277827,1.6989014975277827
7.0,0.199,-0.007192508011577892,-0.7192508011577892
5.5,0.231,-0.005063427968070466,-0.5063427968070466
5.0,0.183,0.026855619810077336,2.6855619810077336
6.0,0.199,0.014944587724228464,1.4944587724228464
6.0,0.071,0.010668449085079246,1.0668449085079246
6.0,0.065,-0.016353576864240993,-1.6353576864240993
5.5,0.152,0.0010578434752304133,0.10578434752304133
5.0,0.096,-0.012304851643654136,-1.2304851643654136
4.5,0.083,-0.019298028633707998,-1.9298028633707998
4.5,0.105,0.027708340365629525,2.7708340365629525
6.5,0.072,0.014089567853316831,1.4089567853316831
6.5,0.069,-0.002177833511495808,-0.2177833511495808
6.5,0.072,-0.006171773670375136,-0.6171773670375136
6.0,0.059,0.013177752687377087,1.3177752687377087
7.5,0.058,0.01980854163280754,1.9808541632807541
6.5,0.058,-0.016345475957983857,-1.6345475957983857
5.0,0.074,-0.001192349326142872,-0.11923493261428719
5.0,0.068,-0.0032077475097338493,-0.3207747509733849
4.0,0.07,-0.000748723784954497,-0.0748723784954497
5.0,0.079,-0.02314415929850011,-2.314415929850011
4.0,0.113,-0.021622167766142786,-2.1622167766142786
4.0,0.183,0.0006257984328204014,0.06257984328204014
4.0,0.221,-0.0018891217952675676,-0.18891217952675676
4.0,0.226,0.056068318837954934,5.606831883795493
7.0,0.077,0.003584273789206005,0.3584273789206005
7.0,0.096,-0.020163942435151294,-2.0163942435151294
6.0,0.152,0.021945248516369364,2.1945248516369364
7.0,0.109,-0.03901002553345645,-3.901002553345645
4.0,0.434,-0.07152242446865664,-7.152242446865664
3.5,0.436,-0.016322339379514328,-1.6322339379514328
3.5,0.504,-0.046393808608478415,-4.639380860847842
3.5,0.507,0.04731909521282307,4.731909521282307
