Date,Platinum_Equity,Benchmark_Equity
2019-08-01,31311.63198388902,25671.510413306154
2019-08-02,30842.003468738585,25478.221607018815
2019-08-05,29975.140563022287,24712.005814644406
2019-08-06,30222.07891602979,25058.544842442534
2019-08-07,30448.193875408313,25073.350731454728
2019-08-08,31115.7616128254,25565.297067979405
2019-08-09,30894.85377338342,25391.143203126623
2019-08-12,30787.120809085794,25082.055923205484
2019-08-13,31138.945465554723,25472.120909757396
2019-08-14,30631.95096528778,24718.97761966725
2019-08-15,30693.517801329064,24784.278329524434
2019-08-16,31063.08384975787,25149.967013415247
2019-08-19,31218.99593894395,25452.971253664713
2019-08-20,31174.98837170412,25257.93140305969
2019-08-21,31304.95018795649,25463.42748973315
2019-08-22,31215.46149095667,25455.584576948917
2019-08-23,30835.522921770822,24801.691655957577
2019-08-26,31001.398032200592,25075.96111180731
2019-08-27,31079.65352520935,24977.57890753828
2019-08-28,31123.86717694565,25153.451444460854
2019-08-29,31233.674042480034,25474.737175973227
2019-08-30,31146.18680539588,25463.427489733145
2019-09-03,31254.447704713482,25314.529864097738
2019-09-04,31373.767135374655,25601.86299343686
2019-09-05,31168.187591459857,25930.98280893859
2019-09-06,31040.8716850281,25951.0065157243
2019-09-09,30955.95198003396,25964.07018921369
2019-09-10,30835.236886809773,25957.97537781551
2019-09-11,30934.4825117725,26142.553106488846
2019-09-12,30971.930466175825,26233.107112631773
2019-09-13,30870.432025860395,26215.690843267006
2019-09-16,30945.98236863608,26134.716079567865
2019-09-17,30983.223824619643,26200.887897186443
2019-09-18,30915.219742417918,26216.56489396003
2019-09-19,30964.51101282381,26214.825621368855
2019-09-20,31059.337405952734,26090.96351507884
2019-09-23,31119.382119253954,26084.84516022765
2019-09-24,31003.550560375876,25880.16132268307
2019-09-25,30945.862702059796,26033.2379112279
2019-09-26,30900.232226793865,25978.999681354187
2019-09-27,30685.911260880446,25839.048567862897
2019-09-30,30639.522778731272,25958.875914893175
2019-10-01,30622.985979650784,25650.106471587682
2019-10-02,30621.175538512176,25197.009775462513
2019-10-03,30864.443441007388,25403.444657324777
2019-10-04,31119.162235805758,25747.196728872743
2019-10-07,30994.85959090101,25636.10988877274
2019-10-08,30669.519796706867,25238.113701487808
2019-10-09,30927.46707068049,25477.79193900137
2019-10-10,31014.007667405967,25650.106471587682
2019-10-11,31276.041212745986,25916.023887481824
2019-10-14,31315.555334959794,25887.15961409054
2019-10-15,31571.119493555023,26143.4536435665
2019-10-16,31537.378959616155,26101.460952190046
2019-10-17,31611.79082390648,26178.445100603854
2019-10-18,31376.183942792453,26063.856171868487
2019-10-21,31562.26881685039,26240.546843783184
2019-10-22,31409.565803552134,26154.81924550748
2019-10-23,31366.24835665542,26230.92051443338
2019-10-24,31530.294080008003,26273.784313571232
2019-10-25,31803.459800173092,26381.369065035877
2019-10-28,31964.914957699504,26530.072457183942
2019-10-29,31753.75526670623,26522.19422922019
2019-10-30,31886.632433148203,26603.55157403076
2019-10-31,31984.834954553527,26532.68872339977
2019-11-01,32225.769750271476,26778.494144559405
2019-11-04,32400.9345318182,26886.075953092415
2019-11-05,32256.467405525305,26856.34057193973
2019-11-06,32245.243788334057,26862.464812654176
2019-11-07,32192.24815848381,26956.927031996904
2019-11-08,32231.469990787387,27023.407857436254
2019-11-11,32163.802326739868,26971.803551368128
2019-11-12,32251.792327298102,27028.652161594415
2019-11-13,32271.3287610444,27037.404440251197
2019-11-14,32309.860414255032,27076.760264890436
2019-11-15,32435.921609836172,27272.709481368
2019-11-18,32507.609622203498,27292.82147610251
2019-11-19,32517.932002860034,27284.949134002007
2019-11-20,32357.43416750384,27183.482737388556
2019-11-21,32240.99443509931,27139.747830489305
2019-11-22,32230.497810386372,27200.09852935096
2019-11-25,32612.45190781242,27410.915436404866
2019-11-26,32673.243294606746,27473.011293720945
2019-11-27,32780.39994738432,27595.48139335169
2019-11-29,32710.673089086027,27493.13211725033
2019-12-02,32433.12310183875,27259.586949246088
2019-12-03,32110.79894533027,27076.76026489044
2019-12-04,32395.484065150984,27243.842265045092
2019-12-05,32503.904439992155,27292.821476102512
2019-12-06,32987.35869993061,27542.108385376127
2019-12-09,32811.806058403854,27455.51556520227
2019-12-10,32825.53469440883,27424.90613335656
2019-12-11,33172.778696191584,27502.761389531766
2019-12-12,33590.907957569005,27739.802760308117
2019-12-13,33673.85867437833,27756.421495202143
2019-12-16,34015.983287358475,27947.108749931787
2019-12-17,34054.00009788309,27953.224161851354
2019-12-18,34054.163439500684,27954.97814910066
2019-12-19,34318.39734049303,28069.564134904405
2019-12-20,34536.86821533674,28192.628706723674
2019-12-23,34646.158952483594,28235.69851107537
2019-12-24,34713.179277010735,28236.581390563275
2019-12-26,35014.63229359669,28386.8886804477
2019-12-27,34965.660978968364,28379.85801679234
2019-12-30,34705.960146608275,28223.394113945575
2019-12-31,34805.7437017612,28291.96147790801
2020-01-02,35513.20572491746,28556.54280284379
2020-01-03,35144.29384841841,28340.310901597386
2020-01-06,35271.949583899164,28448.4283236864
2020-01-07,35401.44484278372,28368.43355621883
2020-01-08,35621.704174433056,28519.617839727915
2020-01-09,35926.96037602566,28713.00376275892
2020-01-10,35807.39017951531,28630.380957349014
2020-01-13,36238.422087345694,28827.277797810264
2020-01-14,36126.348942311815,28783.32511397066
2020-01-15,36048.4235885118,28848.375674639603
2020-01-16,36489.51205540744,29088.354091179055
2020-01-17,36709.290514865585,29178.890439732226
2020-01-21,36713.89048046648,29121.738707548422
2020-01-22,36891.86581486236,29125.26433963679
2020-01-23,37067.99405711989,29158.657784801035
2020-01-24,36829.297320501595,28899.356079202942
2020-01-27,35842.94847778644,28436.1121548301
2020-01-28,36669.99184843733,28734.101639588254
2020-01-29,36595.694351268394,28710.3668960217
2020-01-30,36722.244981493575,28803.54894010696
2020-01-31,35877.45666779626,28280.531131471238
2020-02-03,36337.634928187,28490.61524855018
2020-02-04,36789.54492633873,28924.85363881367
2020-02-05,36902.82194620011,29258.864606678402
2020-02-06,37181.73803363811,29357.32627010135
2020-02-07,37094.00999335468,29200.859424322956
2020-02-10,37451.2979972788,29418.85708454517
2020-02-11,37415.114239674396,29469.843374971766
2020-02-12,37668.69600425465,29659.706608846027
2020-02-13,37690.14053165638,29628.061265067838
2020-02-14,37810.28619525687,29675.524866337688
2020-02-18,37973.84204728049,29599.046902163613
2020-02-19,38296.775039578344,29740.569541143377
2020-02-20,38077.247589170765,29618.390791743645
2020-02-21,37737.55622998181,29313.3677003985
2020-02-24,36314.74590202054,28341.184952290416
2020-02-25,35108.47569559645,27482.387473882518
2020-02-26,35316.96324139132,27381.294829585615
2020-02-27,33490.21062351187,26151.558477265487
2020-02-28,33199.46947393866,26041.68412499554
2020-03-02,33517.79721293232,27169.453782325738
2020-03-03,33222.65364921611,26391.533950873312
2020-03-04,33297.42491536474,27500.845541043014
2020-03-05,32925.556465807604,26586.670918222
2020-03-06,32882.206390298175,26147.164680347338
2020-03-09,32790.932310147255,24105.214514332878
2020-03-10,32668.61715420119,25352.537826052103
2020-03-11,32562.642179566872,24116.63750344058
2020-03-12,32023.1548577513,21809.22754739987
2020-03-13,31867.400744372353,23673.61446227242
2020-03-16,31562.80102426469,21083.160699738004
2020-03-17,31818.247933844697,22221.483709880307
2020-03-18,31601.35338119901,21096.347976355697
2020-03-19,31428.611676746794,21141.176182354142
2020-03-20,31508.790037033446,20230.110766796373
2020-03-23,31917.43783711909,19712.862575614115
2020-03-24,32515.208595691947,21498.918950853797
2020-03-25,32376.12658094591,21820.757953511926
2020-03-26,32585.70198075712,23094.870771825856
2020-03-27,32463.948983718517,22406.97227589199
2020-03-30,32563.11183295757,23134.65332155091
2020-03-31,32240.750763836793,22789.8241370277
2020-04-01,32265.133841269515,21764.169792734563
2020-04-02,32456.69759850951,22266.38843210103
2020-04-03,32472.264539595206,21944.547957977084
2020-04-06,32863.95230837528,23418.472590528167
2020-04-07,32820.66918143455,23442.354480676033
2020-04-08,32759.27444058254,24229.276739973473
2020-04-09,33019.497842678866,24597.980457315483
2020-04-13,33204.34163981561,24373.395044647677
2020-04-14,33362.140340609265,25092.232580769407
2020-04-15,33289.44825703808,24559.07195828345
2020-04-16,33314.97903007172,24677.560271423732
2020-04-17,33139.93343158262,25344.232873002515
2020-04-20,33191.16786534034,24897.719514925502
2020-04-21,33059.15845629796,24141.743653144993
2020-04-22,33303.98689078049,24677.560271423732
2020-04-23,33394.683265937245,24675.779797789786
2020-04-24,33384.00386154737,25019.739346017413
2020-04-27,33326.58389124496,25380.475075981074
2020-04-28,33255.16403019542,25263.77606526961
2020-04-29,33366.312765899995,25925.14108966026
2020-04-30,33190.16197913231,25683.750065940156
2020-05-01,33073.53980276098,25003.82102885046
2020-05-04,33166.40666378282,25072.78568858245
2020-05-05,33263.638590360235,25304.438551550946
2020-05-06,33190.50924991588,25132.900952914
2020-05-07,33385.10201406707,25436.184771667962
2020-05-08,33412.30070750637,25857.062252347798
2020-05-11,33405.33099126477,25862.362472206867
2020-05-12,33326.569650844685,25346.890340261114
2020-05-13,33334.83289058409,24898.602394413407
2020-05-14,33468.642278151405,25196.57127865018
2020-05-15,33551.79975714258,25312.396238668614
2020-05-18,33596.10322588107,26083.414895457237
2020-05-19,33657.403783246285,25815.4992289888
2020-05-20,33789.2528466652,26254.051957016523
2020-05-21,33607.522776731246,26072.799741080973
2020-05-22,33675.20755325094,26122.317508626013
2020-05-26,33545.7691805201,26444.14473955764
2020-05-27,33655.85384476371,26837.614698001238
2020-05-28,33645.097968589085,26788.10281631945
2020-05-29,34189.580712753916,26907.462237221134
2020-06-01,34351.94730407689,27016.215332541444
2020-06-02,34441.71474320342,27239.922280118783
2020-06-03,34363.123804964685,27602.429654921507
2020-06-04,34292.40822375598,27529.930534306262
2020-06-05,34218.828649779825,28235.504277588007
2020-06-08,34387.534141436314,28576.804887091217
2020-06-09,34537.82227621372,28363.710150958515
2020-06-10,34972.84234624645,28205.44811688805
2020-06-11,33657.68452256491,26579.43424935278
2020-06-12,33844.27673589609,26897.738791127653
2020-06-15,34127.393606573656,27148.847375077985
2020-06-16,34560.301290123316,27671.397257585122
2020-06-17,34642.62143506359,27556.466948781097
2020-06-18,34699.46801086092,27567.070331430852
2020-06-19,34798.03650249533,27409.520486813963
2020-06-22,35172.985089467766,27585.354765625394
2020-06-23,35464.47383788494,27712.354037029098
2020-06-24,34914.332155051685,27005.458917447115
2020-06-25,35148.791318826006,27294.958044463234
2020-06-26,34581.48494392292,26646.668465288476
2020-06-29,34849.6034430161,27038.310863192106
2020-06-30,35580.93840532846,27384.652714571264
2020-07-01,35743.95981100399,27576.48476970356
2020-07-02,35959.30223824241,27728.345927486705
2020-07-06,36644.27334970398,28156.38944667672
2020-07-07,36504.928369334804,27865.989782582936
2020-07-08,36919.32729426833,28079.13160562166
2020-07-09,37131.11331045083,27919.286274336213
2020-07-10,37268.17880034768,28204.344517528167
2020-07-13,36719.21584127002,27960.128279446762
2020-07-14,36998.10283399304,28322.462021283533
2020-07-15,37030.51863970344,28582.67014982255
2020-07-16,36753.47936960596,28488.531652958718
2020-07-17,36916.057811096,28571.122086120733
2020-07-20,38033.397047150625,28802.02155859288
2020-07-21,37883.61367522739,28863.302223848463
2020-07-22,38154.93490909724,29027.597267752957
2020-07-23,37572.87041561038,28681.249530510544
2020-07-24,37316.63518339354,28496.527598187524
2020-07-27,38018.01669294732,28704.33094325604
2020-07-28,37597.939534905265,28522.284135781378
2020-07-29,38153.94971917757,28873.069813916336
2020-07-30,38338.18639108965,28770.052492335795
2020-07-31,38827.965883800745,28997.402789266558
2020-08-03,39243.09053654138,29198.987719808596
2020-08-04,39668.29648243769,29311.781460251885
2020-08-05,39834.01221025736,29493.83121065818
2020-08-06,40298.16909809549,29690.987029102547
