,NTSX,Platinum,F-TAA Weekly,SPY
2022-06-21,117547.54472071536,119242.51290860155,112875.62451447175,126908.05875051112
2022-06-22,117396.74867227965,119295.46309133909,111660.11239473513,126677.99117657579
2022-06-23,117332.86193605635,119359.87508624178,110533.38945070349,127919.72522676906
2022-06-24,119246.07083802177,119559.39922366019,111416.04008939092,131986.81679335574
2022-06-27,118847.57230402352,119451.41643304931,111997.40610859073,131482.63761068226
2022-06-28,117667.80210654746,119295.34907704285,112389.76623285584,128796.10535333124
2022-06-29,117859.60825864678,119315.18542236275,111852.9362671428,128691.20746432914
2022-06-30,117073.26506099704,119226.4633704952,110923.87208436104,127645.69055084276
2022-07-01,117763.06668009347,119259.62557860455,111012.76831350509,128995.707533761
2022-07-05,117427.50625002738,119242.90556195054,109718.8693966814,129239.31528258768
2022-07-06,116843.8784758252,119192.48641075897,109563.0490066865,129675.83205721031
2022-07-07,118068.56276370154,119330.9448129168,110470.8359971216,131618.00089318992
2022-07-08,117959.47005021914,119322.67669605589,110569.10077944268,131509.717960465
2022-07-11,118089.5421316789,119136.5570056383,110666.08808592983,130007.45094283084
2022-07-12,117371.90180342297,119042.23579112838,109715.56472736082,128856.9976739364
2022-07-13,117384.48942420939,119041.2605845686,109956.84720040613,128180.25819420995
2022-07-14,117148.24349785538,119003.24516585638,109913.72445075231,127868.98803733243
2022-07-15,118570.79059015143,119113.13028156258,110062.50746074371,130311.9510122627
2022-07-18,117797.3633860043,119056.68562058471,110586.71241933262,129235.96870527076
2022-07-19,119450.06326647665,119265.45726336841,110851.38501003382,132727.7951710043
2022-07-20,120079.6632209423,119315.25681587768,111029.41047478878,133573.70990406093
2022-07-21,120647.27370376696,119524.40065426333,110391.93075078982,134933.92048455362
2022-07-22,120374.54192006096,119448.20028447456,109949.32171392308,133681.95437037994
2022-07-25,120601.37449521817,119375.99494197685,110557.8666368651,133844.39800267032
2022-07-26,120051.78802592537,119262.54319669452,110815.45324707186,132260.889935688
2022-07-27,121437.0100861504,119611.65063510355,111028.43263997948,135695.24759094513
2022-07-28,122050.99409366939,119778.68759326651,110902.82572185523,137397.155255415
2022-07-29,122843.9777173572,119921.91420895806,111203.25004879586,139400.25487840574
2022-08-01,123348.50415282029,119937.2449091082,110281.9903683658,138987.433409843
2022-08-02,122442.3049137693,119812.57551788242,110227.66920808426,138070.50969141864
2022-08-03,124197.82194025953,120394.97020663126,110218.58886143262,140232.59097016507
2022-08-04,123540.20084734756,120597.79019585183,109586.24169481553,140137.88667873744
2022-08-05,122937.05313946208,120348.00167942564,109856.75439208145,139901.01055095048
2022-08-08,123274.875692684,120337.4941728611,110224.41425025855,139738.60538506604
2022-08-09,122828.90905827084,120129.77373905104,110366.25493393496,139183.68901295585
2022-08-10,123911.51741761858,120694.94410105309,110247.9427357379,142107.0973980938
2022-08-11,123521.99440452892,120582.97237215163,110879.12925391004,142107.0973980938
2022-08-12,125478.62147674318,121042.74134001369,110898.14927099526,144512.82489207288
2022-08-15,125780.43248875871,121115.01653890194,110484.505199945,145108.36178885712
2022-08-16,126401.02043645842,121066.11838801055,110617.69935244483,145392.55159595195
2022-08-17,125457.86102390992,119892.01286282913,110412.91016318346,144360.57485735693
2022-08-18,126313.96518081661,119867.44049025826,111142.66446665255,144780.12794695943
2022-08-19,124918.05276438745,119441.25151027966,111101.08042471844,142834.57406725697
2022-08-22,123656.37181715625,118877.28685238393,110894.51548209472,139860.3900262764
2022-08-23,123137.83481247,118913.39879958637,111710.3695757942,139522.03951961614
2022-08-24,123449.89835040143,118978.96321678722,111810.06938541615,139968.67295900136
2022-08-25,124746.56923483321,119360.06977803446,111874.1430437694,141944.69223220937
2022-08-26,122787.13275160283,118482.20131035005,111469.61967617917,137140.00733169695
2022-08-29,122124.40363866159,118284.6085667752,111794.35219485508,136233.20027803516
2022-08-30,121214.40987044603,118030.97303381762,110714.70661580467,134737.66488144075
2022-08-31,120297.95810547916,117868.59361676076,110105.3994563773,133712.4197638855
2022-09-01,119975.49609820242,117805.51312603323,109766.77323636095,134132.0113198939
2022-09-02,119343.99887915447,117773.05238857714,109897.30565648682,132717.6400398358
2022-09-06,118290.90757840445,117700.86059113864,110054.0225187794,132216.92283369703
2022-09-07,119670.47433073992,117890.7249470069,109846.86020776595,134592.14646776457
2022-09-08,119689.84832099383,117887.0706002109,110117.2589729691,135471.87317164365
2022-09-09,120535.73643784197,118056.4001846091,110723.18987057576,137576.48563991365
2022-09-12,120819.37749289622,118161.58249681836,110855.87769892135,139055.0958178939
2022-09-13,118376.10205532132,117684.89455735656,109968.90566097344,133008.63840078225
2022-09-14,118732.42293822068,117710.33534377781,110082.24146296324,133516.20262717857
2022-09-15,117837.35188566206,117501.39017278193,109296.64872712093,132000.35696824716
2022-09-16,116917.47045010414,117515.75929845042,108899.46772255006,130993.30646070214
2022-09-19,117717.20395740205,117551.08499115749,109045.90198318525,132009.12730880178
2022-09-20,116812.79252536132,117483.18163346568,108951.55991024636,130493.89711236536
2022-09-21,116427.57484343917,117402.17601631359,108788.2264195681,128217.60907437903
2022-09-22,115134.6255164573,117342.90854983726,108771.53078730615,127140.58817442668
2022-09-23,114360.83345373666,117143.47097373752,108025.52129412888,125010.35707979971
2022-09-26,113572.11867535906,117044.28015647012,107999.9752832248,123773.70059519069
2022-09-27,112794.82397033263,117052.7134618184,108364.69242734814,123457.7375367883
2022-09-28,114544.17488693034,117341.03959278582,108233.41629308223,125886.92953839157
2022-09-29,113048.32770721414,117189.08228439362,108083.07403508956,123257.25062902189
2022-09-30,111910.99056183842,117048.65066357078,107960.70192073542,121351.2786810331
2022-10-03,113745.20758263682,117370.38979254308,108282.49999447262,124555.10716548364
2022-10-04,115294.87140194718,117683.66894254391,108447.33646585178,128414.6340056107
2022-10-05,115183.58953702365,117654.78405661177,108791.38169272014,128115.63463222844
2022-10-06,114764.76838048035,117609.1916014391,108901.52915733372,126794.0443233009
2022-10-07,113008.08380655489,117312.82404503925,109114.45703161444,123257.25062902189
2022-10-10,112215.20964043918,117166.09104779745,109320.3281453455,122316.17000766634
2022-10-11,112019.42652988847,117068.15916590238,109211.21910628548,121541.53352481911
2022-10-12,111933.31990653783,117108.0746252101,109000.18860925866,121140.63664209815
2022-10-13,113486.77825501279,117212.65676667399,109494.28546376148,124337.65657269709
2022-10-14,111913.47160013836,116948.97175491195,109373.5228797743,121504.18264465003
2022-10-17,113244.40270462363,117162.2194329252,109247.59957215558,124626.42388209893
2022-10-18,114058.1467811447,117242.40651943674,109246.47191594064,126090.76302347491
2022-10-19,113301.83144409563,117127.73920868732,109690.06955817586,125197.22687986288
2022-10-20,112174.34548020497,117107.04707185533,109793.09816816461,124147.40172891105
2022-10-21,112792.30644617532,117381.35155028098,109771.08947433416,127164.36041329846
2022-10-24,113399.57705594157,117428.81328873058,110035.44642131294,128720.40346643863
2022-10-25,115127.21888741486,117589.4170478653,109970.50255209692,130775.89433432154
2022-10-26,114921.47513780708,117501.90293978267,109731.26456062468,129790.61581253934
2022-10-27,114993.49822021987,117399.1581221599,109827.7987460709,129097.5281102878
2022-10-28,116524.2623654219,117516.13351128514,110155.41812200626,132168.87829267627
2022-10-31,115980.4041757334,117375.22111771774,110336.47033810102,131214.14209721153
2022-11-01,116108.54250675353,117330.21028283951,110191.34225421958,130639.99252213068
2022-11-02,114123.52943751945,116739.42318614906,109958.39822134674,127361.42381093607
2022-11-03,113562.63235244754,116501.6055554706,110030.28751704676,126050.02709958298
2022-11-04,113879.32959426269,116987.723375207,110329.33892767505,127864.2566694016
2022-11-07,114238.71528917961,117167.11682813737,110434.34166873715,129087.33451271335
2022-11-08,114468.68564806909,117434.2062025582,109997.76474380492,129783.80725868772
2022-11-09,112951.16586908582,117020.0837979886,109409.71666586272,127110.00738170331
2022-11-10,116918.82042682615,118431.23314731354,109146.90827397502,134095.23743581396
2022-11-11,117358.62095134683,118711.75632954159,109093.30377840172,135393.09397227573
2022-11-14,116618.72425010617,118547.57622283661,108825.38669927233,134241.29437917337
2022-11-15,117987.45470280809,118797.8733997208,108873.73440338374,135386.2854184241
2022-11-16,117944.65679213424,118602.27816932659,108386.20885731968,134353.42395249245
2022-11-17,117215.88827738592,118505.87193647632,108388.96948027314,133942.33347219706
2022-11-18,117358.21960691597,118529.36503996771,108566.2110594971,134550.48735013008
2022-11-21,117303.96513703358,118376.96382387204,108556.80803386887,134061.23313296185
2022-11-22,118922.66019845387,118679.29665818362,108974.73914684032,135865.30757161195
2022-11-23,119814.81238242432,118902.30610680206,108714.99842777239,136721.45436864893
2022-11-25,119767.27131029472,118869.95935686873,108684.55037520963,136690.9120423315
2022-11-28,118682.25488436173,118523.28380281673,107972.73803855188,134509.7129598322
2022-11-29,118266.27962469189,118511.54987288444,108343.39946201116,134278.68372574836
2022-11-30,120714.88199744016,119296.1452474836,109176.8440811954,138508.526655873
2022-12-01,121479.15125139193,119676.94020976938,108912.31787452234,138406.6291465343
2022-12-02,121758.81534799482,119551.15823204839,108642.95062016476,138246.95509547167
2022-12-05,119569.77336444847,119012.54092752445,107149.00572875502,135760.02501855043
2022-12-06,119037.18930468173,118910.4816392374,106141.74067212516,133803.04661628336
2022-12-07,119712.14117983586,119038.38736222874,105803.13857420698,133575.40242592234
2022-12-08,120177.04397421471,119160.09966535188,106257.9506185392,134621.8425331513
2022-12-09,118436.34020580942,119165.99678524557,105744.38458380768,133616.1768162202
2022-12-12,119769.97126373874,119137.67915480072,106030.71070672774,135542.53595935792
2022-12-13,120727.28718893981,119463.87453025451,106171.61748529704,136568.58887143794
2022-12-14,120324.73872477551,119289.22256485074,105935.24735228204,135695.47838938082
2022-12-15,118655.80263778155,118887.13574036113,105225.88834660128,132376.09682148238
2022-12-16,117228.54886988708,118958.29498878485,104943.31995673224,130813.24521449058
2022-12-19,115925.38350284663,118842.30296362517,104774.4911169164,129703.98946635939
2022-12-20,115448.36740382694,119070.83478760425,105133.3381534563,129881.47346337284
2022-12-21,116844.35279197078,119158.88889810584,105616.20141016536,131823.52690013466
2022-12-22,115766.70650922289,118892.8764981411,105269.53587629984,129942.90431366122
2022-12-23,115939.43055792713,118936.87695142068,105678.65815188178,130690.38351391387
2022-12-27,115101.42338626701,118957.35291417016,105716.54893423912,130175.01060711143
2022-12-28,114068.10742020179,118833.84777405481,105381.646263267,128557.19050602941
2022-12-29,115684.83224532509,119114.0597150508,105748.4485530364,130871.25255465017
2022-12-30,115161.91693775658,119162.0493351065,105756.31555290817,130526.55509100959
2023-01-03,115368.35391865406,119246.46620388453,105265.49702993975,129977.06248213716
2023-01-04,116168.34282695343,119408.10834655374,105212.7098128346,130980.49714752364
2023-01-05,115741.64072522208,119165.09845782154,105071.16727025194,129485.57721342429
2023-01-06,117924.33416958919,119600.64169246976,105688.72017054888,132454.9529536622
2023-01-09,117744.45889284395,119680.03076838674,105847.80920090538,132379.8280628587
2023-01-10,117866.72300083043,119772.54252231355,106074.17264021558,133308.2147702536
2023-01-11,119433.4622013815,119900.5289091055,106321.10681648723,134994.27427547562
2023-01-12,120787.12399499705,120217.0977667782,106910.75067044688,135485.75954418848
2023-01-13,121110.71706385173,120539.43877680638,107131.11539448032,136011.40298137726
2023-01-17,120525.08256749519,120461.20502221026,107115.36938191576,135762.21760368906
2023-01-18,119797.84645875567,120246.6458725028,105946.58873379878,133618.7925318242
2023-01-19,119053.71739806216,120394.27563828662,105914.88480076278,132646.09252478488
2023-01-20,119976.70013149502,120543.07941192618,107140.92982279784,135117.13597605235
2023-01-23,120834.30020855315,122099.10975025638,107606.70547575937,136738.34112085722
2023-01-24,121267.97110903871,122008.22344447905,107618.93815747628,136591.63024859683
2023-01-25,121522.13159135255,121927.53468728036,107611.65292640075,136642.79056849884
2023-01-26,122405.60014127324,123196.28994874663,108305.20289106724,138144.55752285576
2023-01-27,122346.23765136159,123910.70966331761,107899.5199280352,138461.94383827798
2023-01-30,121269.17514233133,122322.21325753185,106869.69534020063,136724.68554674805
2023-01-31,123029.43533027728,123537.26377734449,107750.3833359433,138735.01685405575
2023-02-01,124371.67705054166,125624.72991499804,108047.22779309508,140209.4726601943
2023-02-02,125315.52969437987,128557.76308693619,107981.92694700517,142250.50015944324
2023-02-03,123582.96227216405,126543.3970949694,107003.57144455514,140738.50114110592
2023-02-06,122628.49224383644,125813.357129316,106481.4180644072,139878.43077066288
2023-02-07,123630.46685843632,127710.71566928523,107595.20317934058,141707.81610442244
2023-02-08,122888.08911889573,126085.99269775828,106869.393103252,140158.27387388636
2023-02-09,121902.35071081748,125173.34754473504,106387.53470628057,138943.23550941638
2023-02-10,121800.37273951872,124326.70264354884,106824.32983810952,139267.46884509615
2023-02-13,123111.56499517657,126338.23674600373,107398.39566668862,140902.3295640102
2023-02-14,123322.1248779548,126943.55149555593,107626.25985181566,140837.47520359306
2023-02-15,123453.10910584839,127546.84300939972,107380.28422039605,141294.84077023593
2023-02-16,122033.15250942428,125780.1656643346,106872.82803793196,139349.36382334534
2023-02-17,122207.48193585202,125179.39723588241,106348.33807951101,139001.24284957597
2023-02-21,120346.88564018816,122995.0799292188,105277.44324937944,136212.73615007437
2023-02-22,120592.03411573607,122983.34888948643,104941.73087701524,136025.05855548644
2023-02-23,121388.66632515904,124089.01876459815,105214.80979782504,136748.61165124355
2023-02-24,120532.52568239499,121803.28378463394,104572.82654842039,135287.8114192142
2023-02-27,120975.17210378913,122785.88366138675,105035.220766042,135748.5620295799
2023-02-28,120975.02616035972,122638.20148562889,104678.26643795717,135246.84469688663
2023-03-01,120759.39474340958,122087.64538549997,105188.50325672692,134728.0482799554
2023-03-02,121047.01275691517,123017.3098286897,105605.70142863836,135775.9116442042
2023-03-03,122824.01995338565,125483.4199088847,106822.79233853809,137953.41795173314
2023-03-06,122801.80006625832,125454.20982076829,106571.9357308767,138048.96850409146
2023-03-07,122141.11416132878,124275.62296743544,104874.24663074287,135932.89304685092
2023-03-08,122320.29620678433,124664.28532743226,104999.93944056387,136154.72880991478
2023-03-09,120292.52171273371,123458.6639924053,103677.60920559872,133642.6801699138
2023-03-10,118994.97516772548,122726.78316601863,102622.59038020446,131714.28230726116
2023-03-13,117074.25017914557,122959.31118923753,101681.80021299876,131526.56624626732
2023-03-14,118388.8721053945,123015.88325343067,102396.71621446418,133700.72597647933
2023-03-15,117271.6751532771,123464.42846321089,100585.12782328366,132864.54324412587
2023-03-16,118885.8824542431,123555.50702854284,101422.00412375733,135195.6459105787
2023-03-17,117474.06220400849,123525.68452352111,100581.68933167418,133614.83049201226
2023-03-20,118190.42552725713,123794.32518552529,101184.01559010544,134899.6084504539
2023-03-21,119646.7220376038,124580.25181855334,102309.80701460228,136670.94797764794
2023-03-22,118452.79532747516,123797.65179296119,101035.15214470332,134341.15316899715
2023-03-23,118173.27717430171,124912.54109417366,101506.15942257244,134704.35297389553
2023-03-24,118734.2472310883,125028.11319256306,101915.73869927572,135588.2725160222
2023-03-27,118314.40447053914,124364.06157738942,101943.28857454506,135841.8430639877
2023-03-28,118264.52830353897,124097.70442563244,101787.57205860161,135536.91986409048
2023-03-29,119515.95672485432,126110.8003909029,103204.35504300936,137506.93837797167
2023-03-30,120289.60284414556,126899.45474460475,103944.75325959032,138312.0402543245
2023-03-31,122150.3815690962,128108.73971616525,105233.0277149821,140261.479241027
2023-04-03,122480.17723370068,127866.18190474251,105555.77018096964,140795.96995158232
2023-04-04,122047.52793722098,127724.0378026985,105185.78386180078,140014.832646131
2023-04-05,122148.88564894475,126380.56137448586,104698.72638669325,139648.24779750974
2023-04-06,122643.08658677722,127326.20151351743,104981.78904758424,140192.97057204545
2023-04-10,122398.01108294401,127076.40338185085,105122.6697823368,140336.8733966721
2023-04-11,122755.79140013749,125997.92900378746,105148.80575568664,140374.6089409006
2023-04-12,122499.9160825281,124497.94979822035,104693.07516721198,139802.42115252276
2023-04-13,123478.24786156391,128104.54803316409,106279.15555209517,141659.3484329363
2023-04-14,122774.7640459605,127515.30606324048,105904.04461172958,141313.3431114937
2023-04-17,122484.08122043732,127487.70070814755,106040.52737088052,141820.4072746128
2023-04-18,122748.93205895532,127536.55311089562,106157.02557697862,141912.88051449586
2023-04-19,122813.43905475359,127245.56619625729,106044.25498060229,141888.91594359442
2023-04-20,122626.85038025561,126213.22903243257,105427.7726178879,141114.62565840062
2023-04-21,122447.59536308536,126144.91538668102,105289.64676358685,141224.2549153335
2023-04-24,123088.03161718456,125790.32655559936,105400.43963371006,141371.542783683
2023-04-25,121814.60222388599,122530.51933442875,103804.61411048174,139127.45112746957
2023-04-26,121002.68244023251,123338.25164555066,103643.6632369837,138538.14578844784
2023-04-27,122552.96651911786,128449.20841377736,105747.06977151432,141296.18709444386
2023-04-28,124010.61300618654,129481.07467388634,106422.41941091162,142502.1858535176
2023-05-01,122776.58833882809,129286.7587939496,106244.06711026015,142358.28302889096
2023-05-02,122629.36790441288,128133.998643378,105215.7833528574,140758.31134016573
2023-05-03,121960.21728057771,127377.08074463175,104671.48686123511,139792.11215573046
2023-05-04,120692.47968102606,126743.84126950022,104172.64650814222,138801.98686679968
2023-05-05,122026.6215409583,130176.0573623747,106044.84604759845,141371.542783683
2023-05-08,121342.36577217939,130581.49011452986,106134.0204863662,141409.23986150554
2023-05-09,121018.00650032035,129756.71457741498,105702.7276925074,140789.12293132476
2023-05-10,121806.79425041265,131272.07598261526,106251.50863421948,141446.9369393281
2023-05-11,122107.91203113849,131586.01128438016,106003.24666185668,141200.2518780261
2023-05-12,121648.91994565068,131150.9868330989,105755.80240805274,141015.26693185407
2023-05-15,121475.42969394203,131989.71908404637,106297.2478800909,141501.75156779453
2023-05-16,120851.15667464976,131918.56830303042,105691.74328457804,140556.17037694386
2023-05-17,122259.91211286682,133653.02561755187,106812.41705548043,142262.3478124732
2023-05-18,123050.26875482526,136162.22009536193,107804.57027806956,143632.79045694627
2023-05-19,122709.05301686961,135950.98495924042,107716.05821815222,143423.8024734668
2023-05-22,122831.86441271634,136457.3974121518,107860.57725067422,143482.04061206206
2023-05-23,121862.07032430089,134564.79710897146,106682.8851219575,141871.75992654456
2023-05-24,121212.0018038608,133652.65987808554,105968.60909714334,140843.9375597912
2023-05-25,122008.26915471026,136881.03896635954,106966.74464865276,142063.63035938007
2023-05-26,123502.03664055739,140735.00153922816,108632.14518760634,143903.44008914975
2023-05-30,123673.81205697048,141465.47976228796,108640.14158048786,143958.2547176162
2023-05-31,122963.03106989668,140585.42346558237,108039.03804279854,143159.99986152092
2023-06-01,124100.69658798854,142571.15219705232,109200.75301246843,144520.17197560766
2023-06-02,125677.72480031292,143360.25845281218,110491.04360950926,146610.0902768081
2023-06-05,124801.69936529202,143469.21652830977,110349.88874393044,146329.13164781235
2023-06-06,126022.95398257728,143537.71383693395,110567.28236500733,146647.74888822468
2023-06-07,125392.149994819,140814.8789989637,109840.59590638969,146140.6847251056
2023-06-08,125893.90350512335,142747.19686828757,110671.3592071516,147024.64273363823
2023-06-09,125675.86402158794,143245.55491367914,110856.85411966128,147288.48381199004
2023-06-12,126766.13441097962,145895.20543361176,111915.1829058068,148624.61442236343
2023-06-13,127130.84704106994,146868.0666912345,112674.69415703091,149604.46918090788
2023-06-14,127378.4035832031,148002.21968172592,113031.46985618668,149782.64557322828
2023-06-15,128607.502659819,150109.8976942435,114375.76841680834,151639.61132004778
2023-06-16,127983.88638595908,148961.8020122269,113911.33832306192,151123.08442106712
2023-06-20,127282.40929251004,148424.9847638569,113406.92599350927,150339.02366876425
2023-06-21,127025.62182846686,146235.72561940446,112620.89325548583,149568.73388978836
2023-06-22,126661.164599378,147812.0285374522,113089.4077741078,150108.64836358136
2023-06-23,125725.6672168734,146363.5054482291,112092.65317074255,148973.81245549917
2023-06-26,125506.38721418803,143772.19758795932,111561.62959128284,148365.1585142889
2023-06-27,126895.84163386589,147186.45618471672,112753.05651567246,149991.74895592555
2023-06-28,127148.17782331213,147431.8296913904,112772.3577341808,150067.3739100063
2023-06-29,126825.75230189275,147080.89251878412,112972.9455490812,150658.8718341667
2023-06-30,128515.15695486116,149580.29690075925,114349.6877136845,152436.71218396482
2023-07-03,128534.74986025917,149922.4226058475,114701.2400813657,152612.11899505745
2023-07-05,127576.4488169096,149860.5742854316,114393.29761369478,152385.16720000337
2023-07-06,125954.06868389674,148649.86012593273,113464.27866527326,151191.86235489027
2023-07-07,125812.28464222698,148178.63517370034,113443.86649218827,150810.1602087341
2023-07-10,126261.06068765625,148262.79703282763,113546.35684685847,151191.86235489027
2023-07-11,127231.8398942202,149463.79955578432,114233.51496398168,152154.75342841458
2023-07-12,128315.54282928852,152303.70887789753,115537.39420114142,153378.98526390453
2023-07-13,129292.15977302878,154949.34837277804,116744.35739315994,154596.33161273098
2023-07-14,129008.04440182899,154658.33552715974,116570.72625755072,154500.0117322538
2023-07-17,129620.16763062301,156045.71580377044,117089.98778872217,155036.50269591805
2023-07-18,130662.96991959978,157686.21773106736,117969.40618925466,156188.53308745605
2023-07-19,131344.7081642214,157565.61429672956,118128.26980614394,156535.84626670068
2023-07-20,130152.53277524565,153679.40512026683,116918.44158917337,155497.2917726897
2023-07-21,130027.02142595488,153033.31854306353,116756.583719428,155497.2917726897
2023-07-24,130448.43307837016,153269.7899501929,117194.65234268647,156191.95659758485
2023-07-25,130502.57809068049,154858.22385879233,117705.81767329738,156618.3567074449
2023-07-26,130810.26332572967,154361.29010100075,117614.49850426774,156642.4366775642
2023-07-27,129462.87709957866,153872.58934267014,116904.78789874847,155603.92064995915
2023-07-28,130784.02999429361,156927.4525445938,118261.17822254298,157127.34419086107
2023-07-31,131017.32056620215,157117.4971210808,118615.62076977803,157426.49742986707
2023-08-01,130329.1972965439,156598.2795276641,118035.75980347718,156975.9788834818
2023-08-02,128009.75485882162,152751.459880061,116092.36467784556,154792.31795100225
2023-08-03,126895.2943460056,152475.44486792362,115856.8668771631,154348.72335768642
2023-08-04,126996.36017087057,151999.40597371687,115486.89927878186,153650.63502266246
2023-08-07,127637.30722697268,153121.48531910477,116328.27284330392,154991.76626580823
2023-08-08,127203.59984062979,151956.4200003212,115670.23232452427,154317.7579009036
2023-08-09,126818.60107385175,150318.51477346782,114886.0479691498,153286.1273599621
2023-08-10,126442.2129694088,150549.76014123106,114989.46388160596,153341.13432045825
2023-08-11,126604.28314776625,149674.98952113447,114727.35511180465,153251.7383930505
2023-08-14,127069.47782900392,151176.39742637373,115258.923752871,154097.69159251303
2023-08-15,125827.64518817216,149738.13247157665,113950.11421773964,152302.61829285318
2023-08-16,125073.8473752804,148170.0254137737,112928.5262758822,151185.0153346327
2023-08-17,124512.95029020851,146681.06472078816,112171.91572984838,150032.98494309472
2023-08-18,124657.79914389583,146468.58125067817,112259.32955515043,150105.2248534526
2023-08-21,124800.86019057293,148562.02076497005,113082.40878135177,151081.80996749204
2023-08-22,124571.58306297314,148428.6384245644,112941.90106106237,150672.60434108778
2023-08-23,125563.96189708945,150775.4978947461,114114.56706895171,152350.77823309178
2023-08-24,124674.07183627482,148849.1992260137,112471.84754680176,150239.3187445642
2023-08-25,125613.72860651754,149441.58994249493,113300.94966477864,151298.4527657538
2023-08-28,126161.16241022655,150260.34080286438,113924.39749854224,152257.92032914932
2023-08-29,127386.68587282198,152345.5616567941,115806.22153689328,154458.77574508465
2023-08-30,127771.24680931178,153169.3244884639,116275.13404156028,155094.97163294893
2023-08-31,127519.71330872727,153597.7654984386,116232.90421021453,154867.98137148892
2023-09-01,127413.75837897713,153389.49844545152,116406.40442206436,155156.86408010861
2023-09-05,126836.22374295276,153452.42387166977,116253.23902896662,154486.27922533272
2023-09-06,126511.20772566138,151976.83303086148,115376.21967382218,153447.7631977277
2023-09-07,126004.60159632923,150742.54497767857,114901.3001976088,152976.62665775785
2023-09-08,126454.03438719086,151015.9419770556,115230.46681992125,153207.0404293466
2023-09-11,126644.78244942694,153480.04891490578,115943.85001875518,154214.6294665748
2023-09-12,126633.28940436107,151380.49103149015,115257.03737299338,153368.63780070632
2023-09-13,126602.05751046778,152051.30598960625,115384.04348928452,153547.46812192776
2023-09-14,127516.64849670972,153464.38422155488,116439.99025203031,154871.4048816177
2023-09-15,126125.88058616719,150693.8212748712,115087.41796456183,153005.47646221385
2023-09-18,126235.30167236576,150884.1125736893,115115.13671076688,153095.21858727507
2023-09-19,125938.41625109274,150391.38712782587,114924.55541834178,152777.71687263504
2023-09-20,125103.5468631649,148109.4515895269,113825.64266001251,151373.1929924979
2023-09-21,122796.98393308785,145588.62995934056,112131.0015022431,148871.22255085353
2023-09-22,122791.62051205712,145686.05022277046,112004.04128109528,148536.48788635177
2023-09-25,122320.25972092697,146150.162563766,112385.51789104972,149161.10538602766
2023-09-26,120979.65986424344,144047.64589968123,110954.11615696085,146969.75117235986
2023-09-27,121313.50545901398,144154.273571184,111007.32352427595,147028.41244142046
2023-09-28,121967.5144520481,145198.22986833492,111786.69345729062,147880.78953067522
2023-09-29,121753.8897572523,145019.40074845197,111554.6180121294,147521.89796324226
2023-10-02,121005.49185124862,146181.98756024154,111556.04533619947,147463.2366941817
2023-10-03,119488.33693083886,143512.39695406394,110143.93797747012,145489.2946068945
2023-10-04,119857.8292082423,145461.46137860406,110753.19227666678,146548.7363593316
2023-10-05,119381.10499608143,144994.77489414907,110560.18531241498,146493.53706680576
2023-10-06,119767.34428200939,147295.5315859269,111924.76016778017,148232.83407785062
2023-10-09,120559.41575926339,148361.330754901,112420.57231820842,149181.80031242414
2023-10-10,120957.950779119,149219.430465025,113047.39892494258,149958.28318275657
2023-10-11,121683.47205256298,150363.65978852616,113424.21787603792,150572.55321923425
2023-10-12,120659.24106497839,149477.69654541067,112962.32531790425,149654.5909078495
2023-10-13,120664.96934458266,148149.18259234255,112307.9226150967,148909.18889351765
2023-10-16,121164.49721758853,149909.98137683273,113406.87094553262,150475.92560750956
2023-10-17,121000.6392322208,149681.95588478935,113449.6248309026,150469.0016544401
2023-10-18,119522.56066503501,147643.18939491254,112217.13991997138,148464.01717755824
2023-10-19,118004.89494262234,145915.27502700101,111408.5880283983,147159.54441927458
2023-10-20,117297.36119685286,143221.42599173178,110081.06986106394,145351.23867597093
2023-10-23,117462.89753165877,143712.27959813023,109883.85225961558,145099.3221834609
2023-10-24,118286.27387452078,145586.6577216647,110623.5272917706,146193.26830202743
2023-10-25,116958.04272347954,140734.27974799313,109080.79352971894,144095.07972354963
2023-10-26,116793.78339368096,139525.01021463415,107690.03147848848,142369.59215223772
2023-10-27,116299.72839927787,139863.56122749494,107638.44442923107,141724.27972616535
2023-10-30,116518.27868481619,140629.21031361798,108085.67441730184,143418.72490788257
2023-10-31,117166.15805381516,140931.1046521043,108418.56661564346,144319.41580299966
2023-11-01,118330.78662049015,141888.30490300985,109075.20005982682,145858.53363752566
2023-11-02,120075.64977663358,144259.24956500583,110389.34230865208,148653.84889087887
2023-11-03,120540.80797201389,146037.9577790376,110754.21469140844,150010.02049874773
2023-11-06,120610.49595955615,146344.18950509475,110923.25484312336,150355.14109285365
2023-11-07,121170.48089819425,147548.34821346463,111137.8991261398,150783.04139254545
2023-11-08,121611.92328629577,147408.18787142317,111080.34182210134,150893.51691040903
2023-11-09,120911.61374028199,146570.2174613138,110384.0844855005,149716.71415344477
2023-11-10,122436.68609173712,149450.4292710596,112027.79379037768,152053.00978469968
2023-11-13,122300.04655595399,149106.10755171173,111974.92660172268,151908.0683671126
2023-11-14,123982.40943845347,152336.12533462382,113953.68766605016,154855.2105247164
2023-11-15,123956.1761070174,152466.79031641706,114100.94861427344,155183.05970255466
2023-11-16,124059.90539946908,153032.71175997052,113960.64415748874,155372.85294946935
2023-11-17,124591.24894008585,152991.6815927822,114224.45163082753,155566.10817291882
2023-11-20,125363.94642708593,154811.20721260927,115139.20999358162,156763.56738987355
2023-11-21,125156.52432803996,154163.56632048517,114794.9434761538,156421.9472387083
