,Combined_Equity
2016-02-17,192328.22248625875
2016-02-18,193346.30739846916
2016-02-19,193127.47342625572
2016-02-22,193121.85823319128
2016-02-23,193334.7508037272
2016-02-24,193746.9900678721
2016-02-25,194520.165154072
2016-02-26,194009.05431810694
2016-02-29,194373.43134490354
2016-03-01,194898.58278889803
2016-03-02,195445.90652234224
2016-03-03,196363.52828677493
2016-03-04,196050.62782088897
2016-03-07,196155.9540067341
2016-03-08,195670.421594563
2016-03-09,195325.91036892036
2016-03-10,195390.17116274507
2016-03-11,195525.65758348082
2016-03-14,194833.72685448304
2016-03-15,194548.35800673737
2016-03-16,196146.30791336476
2016-03-17,196567.41943116876
2016-03-18,196808.86374172173
2016-03-21,196400.02760492807
2016-03-22,196593.65565659633
2016-03-23,195280.35276585093
2016-03-24,194995.9427926519
2016-03-28,195208.3932353199
2016-03-29,197174.7802069118
2016-03-30,196801.29188904114
2016-03-31,196613.54385904776
2016-04-01,197346.36289824446
2016-04-04,196437.28505508412
2016-04-05,195747.84890387868
2016-04-06,197246.73420064655
2016-04-07,196026.63629131066
2016-04-08,196210.52359466327
2016-04-11,196046.0018651107
2016-04-12,197227.6770069419
2016-04-13,198685.31303770118
2016-04-14,198037.21215324604
2016-04-15,198244.13651456393
2016-04-18,198735.66837620674
2016-04-19,198911.524473198
2016-04-20,198518.66957872495
2016-04-21,197996.02917770308
2016-04-22,197382.26409265833
2016-04-25,196986.79890685182
2016-04-26,197053.24496779052
2016-04-27,197120.0035991277
2016-04-28,196460.21211538924
2016-04-29,196155.50824933825
2016-05-02,197059.42898579926
2016-05-03,195983.71773407955
2016-05-04,195111.64682649157
2016-05-05,195059.73084205628
2016-05-06,195717.07607137176
2016-05-09,195184.03847654167
2016-05-10,196719.51989862198
2016-05-11,196400.71882518168
2016-05-12,196009.32272067256
2016-05-13,195728.87974280427
2016-05-16,196307.47877741442
2016-05-17,195625.4866875329
2016-05-18,194880.10988403886
2016-05-19,194572.4040380942
2016-05-20,195147.9087431769
2016-05-23,194952.34338781604
2016-05-24,195447.2651954725
2016-05-25,195833.50789764867
2016-05-26,195938.0791513965
2016-05-27,196025.47775443812
2016-05-31,195976.47748020603
2016-06-01,196095.4547775538
2016-06-02,196618.8485187695
2016-06-03,196831.70197852625
2016-06-06,197321.17577527923
2016-06-07,197783.92081743857
2016-06-08,198395.7836345824
2016-06-09,198355.78693795094
2016-06-10,196670.93598522243
2016-06-13,195554.53977804538
2016-06-14,195445.05861189053
2016-06-15,195535.26936068514
2016-06-16,195780.31904242357
2016-06-17,194946.0143728354
2016-06-20,195821.1434405957
2016-06-21,195712.32408611567
2016-06-22,195538.50962754694
2016-06-23,197059.4026322575
2016-06-24,193344.06013618901
2016-06-27,190690.16015507386
2016-06-28,192958.86855108853
2016-06-29,195547.26998062246
2016-06-30,197312.208995482
2016-07-01,198317.23437756996
2016-07-05,197772.30547123833
2016-07-06,198514.10861653468
2016-07-07,198557.0375815478
2016-07-08,201669.53647173537
2016-07-11,202269.9221107799
2016-07-12,202540.15954021463
2016-07-13,202911.9610652543
2016-07-14,202926.803759998
2016-07-15,202379.02406554873
2016-07-18,203215.293684403
2016-07-19,202789.64262076208
2016-07-20,203281.17080047785
2016-07-21,202989.17335158377
2016-07-22,203608.3466501542
2016-07-25,203322.4958932341
2016-07-26,204198.1765105579
2016-07-27,205541.8423317902
2016-07-28,205774.75261972786
2016-07-29,206543.23481396088
2016-08-01,206574.37263607632
2016-08-02,204726.6240545292
2016-08-03,205176.38188416828
2016-08-04,205969.15310125233
2016-08-05,207483.65169280386
2016-08-08,207298.97824560813
2016-08-09,208073.1565847547
2016-08-10,207635.47252189438
2016-08-11,208157.32459042044
2016-08-12,208268.4075178017
2016-08-15,209123.7382285918
2016-08-16,207907.075185606
2016-08-17,208123.12327153387
2016-08-18,208641.18905590876
2016-08-19,208415.64820768574
2016-08-22,208582.74497995802
2016-08-23,209417.04712954414
2016-08-24,207770.9342498664
2016-08-25,207541.14151606732
2016-08-26,207433.54692061717
2016-08-29,208734.2942216259
2016-08-30,207803.68075652618
2016-08-31,207290.47555808548
2016-09-01,207822.09947344018
2016-09-02,208486.63249524945
2016-09-06,210017.6899340785
2016-09-07,209922.8553389036
2016-09-08,208478.6714871361
2016-09-09,202470.5132692989
2016-09-12,206276.12995622164
2016-09-13,203595.57308707322
2016-09-14,204559.76279947473
2016-09-15,207959.62173837854
2016-09-16,207770.0538668563
2016-09-19,207469.815905158
2016-09-20,207598.24054044962
2016-09-21,210116.0309214035
2016-09-22,211886.46577462702
2016-09-23,210461.3308523511
2016-09-26,208848.88760962285
2016-09-27,210888.11801778074
2016-09-28,211485.96139363904
2016-09-29,210359.59479312174
2016-09-30,212100.13093966158
2016-10-03,211371.92049840762
2016-10-04,210053.69194634506
2016-10-05,210810.96321424263
2016-10-06,210644.5144085588
2016-10-07,210218.8395402772
2016-10-10,211261.85811562062
2016-10-11,208037.1710583693
2016-10-12,208076.86095582214
2016-10-13,206892.54354801826
2016-10-14,207076.2578697094
2016-10-17,206484.2766130587
2016-10-18,208628.60432044824
2016-10-19,208592.56218084408
2016-10-20,208412.21051221743
2016-10-21,208810.63012169074
2016-10-24,210633.04212338265
2016-10-25,210071.87379952293
2016-10-26,208767.10588371148
2016-10-27,207862.16505108992
2016-10-28,206696.2099004873
2016-10-31,206819.34234518372
2016-11-01,204944.81020048
2016-11-02,203211.03937437944
2016-11-03,201454.40816540574
2016-11-04,200933.12404957094
2016-11-07,204875.38407751996
2016-11-08,205274.9161633883
2016-11-09,205141.6733387568
2016-11-10,203495.08094676695
2016-11-11,203769.62679733356
2016-11-14,202965.5907510004
2016-11-15,205253.71806220873
2016-11-16,205540.5104224007
2016-11-17,206164.1968591097
2016-11-18,205850.46717921013
2016-11-21,207056.75943374718
2016-11-22,207947.8806617129
2016-11-23,207518.95387175478
2016-11-25,208138.15098022812
2016-11-28,207862.9434497656
2016-11-29,207932.38750609773
2016-11-30,206715.38225015366
2016-12-01,203364.9441377363
2016-12-02,204079.52776542425
2016-12-05,205493.72793261148
2016-12-06,206250.97738505094
2016-12-07,208984.8296178757
2016-12-08,209357.4023795138
2016-12-09,209755.50780038134
2016-12-12,209259.1980187684
2016-12-13,210885.72703069553
2016-12-14,209518.63817798067
2016-12-15,210369.4138644889
2016-12-16,209685.21330972735
2016-12-19,210661.2860192433
2016-12-20,211185.62735445652
2016-12-21,211021.78929829085
2016-12-22,210798.461021533
2016-12-23,211142.6451876716
2016-12-27,211878.3617641129
2016-12-28,210641.43213719368
2016-12-29,210527.81576636777
2016-12-30,208975.52530823307
2017-01-03,210383.5811903355
2017-01-04,211303.26803220678
2017-01-05,211632.81617156556
2017-01-06,212157.99054105952
2017-01-09,212401.40735237458
2017-01-10,212693.7889652132
2017-01-11,213469.48429999474
2017-01-12,212741.84032458736
2017-01-13,213538.86935924046
2017-01-17,212878.58768842963
2017-01-18,213271.94834557408
2017-01-19,212616.34558303616
2017-01-20,213334.4746544395
2017-01-23,213359.66322854004
2017-01-24,214813.73592114873
2017-01-25,216445.8433297671
2017-01-26,216154.47197048552
2017-01-27,216558.1822621111
2017-01-30,214937.4286766985
2017-01-31,214805.61135189465
2017-02-01,215729.65253284128
2017-02-02,215749.8831295887
2017-02-03,216820.17176297272
2017-02-06,217009.1380418261
2017-02-07,217576.90284158758
2017-02-08,218263.53397037534
2017-02-09,218724.02158031877
2017-02-10,219584.95820374382
2017-02-13,220685.33214111754
2017-02-14,221229.33437220773
2017-02-15,222460.04636092443
2017-02-16,222596.49492280313
2017-02-17,223334.41590894223
2017-02-21,224636.66983412145
2017-02-22,224610.00301254282
2017-02-23,224140.07537726936
2017-02-24,224714.09791951557
2017-02-27,224930.0973091141
2017-02-28,224139.06126399295
2017-03-01,226919.47480089558
2017-03-02,225088.03686671864
2017-03-03,225402.72873338914
2017-03-06,224722.40019431993
2017-03-07,224086.3925976179
2017-03-08,223873.87823078092
2017-03-09,223732.98207561782
2017-03-10,224717.75068456677
2017-03-13,225015.7070820094
2017-03-14,224292.35234701997
2017-03-15,226482.46741669494
2017-03-16,226354.28074419667
2017-03-17,226448.52688468472
2017-03-20,226718.66634766292
2017-03-21,223824.90254931635
2017-03-22,225299.64939654982
2017-03-23,224792.07165740494
2017-03-24,225253.8464857914
2017-03-27,225648.7003565638
2017-03-28,227098.62949138423
2017-03-29,227797.6146052611
2017-03-30,228009.52639430464
2017-03-31,227833.7884321015
2017-04-03,227642.28537145004
2017-04-04,227631.57440978574
2017-04-05,226754.95331234185
2017-04-06,226955.62326299777
2017-04-07,226895.24262271245
2017-04-10,226824.0596146126
2017-04-11,226337.69958680405
2017-04-12,225083.85169380342
2017-04-13,224024.33618121443
2017-04-17,226072.61183702777
2017-04-18,225855.3682149125
2017-04-19,225795.8752002613
2017-04-20,227862.43207877968
2017-04-21,226087.49625431187
2017-04-24,230141.8009022635
2017-04-25,231271.5353519906
2017-04-26,231173.24686544994
2017-04-27,232252.62642313735
2017-04-28,231809.2076432127
2017-05-01,232972.8194419501
2017-05-02,233320.7878041272
2017-05-03,232674.98390977003
2017-05-04,232703.46212915523
2017-05-05,233590.02140116008
2017-05-08,233617.38557570672
2017-05-09,234054.92197334813
2017-05-10,234447.46445166366
2017-05-11,234161.33691452938
2017-05-12,234693.09900832866
2017-05-15,235679.88004414405
2017-05-16,236531.70161796495
2017-05-17,231168.9630565413
2017-05-18,233158.20878548085
2017-05-19,234587.1125637909
2017-05-22,236228.58928450214
2017-05-23,236315.28206161736
2017-05-24,237307.5903235586
2017-05-25,238934.3214253534
2017-05-26,239264.6977507861
2017-05-30,239510.19759169896
2017-05-31,239504.2257148471
2017-06-01,240866.4267745284
2017-06-02,243345.65022952392
2017-06-05,243087.5486063562
2017-06-06,242682.66628425327
2017-06-07,243218.20707448374
2017-06-08,243878.3711632809
2017-06-09,239121.35243021877
2017-06-12,237845.56705378683
2017-06-13,239292.88355808728
2017-06-14,238235.95405017954
2017-06-15,236899.26643411914
2017-06-16,236649.67279040854
2017-06-19,239338.96921389987
2017-06-20,237996.05275482137
2017-06-21,238936.56031452422
2017-06-22,238874.65716798487
2017-06-23,239638.02055417188
2017-06-26,239024.28009150375
2017-06-27,234979.31810006886
2017-06-28,237445.71979273594
2017-06-29,234484.46960418
2017-06-30,234069.4842319321
2017-07-03,232804.10414522258
2017-07-05,234162.86725734314
2017-07-06,232423.36945406476
2017-07-07,233977.23380172177
2017-07-10,234700.68668711442
2017-07-11,235039.82961959165
2017-07-12,237005.15840451242
2017-07-13,237146.20402863028
2017-07-14,238457.4534131054
2017-07-17,238492.04433534673
2017-07-18,239676.05991253088
2017-07-19,241133.644933914
2017-07-20,241551.37781028537
2017-07-21,241388.42786017046
2017-07-24,241798.56111584208
2017-07-25,241472.00838770834
2017-07-26,242261.47380225535
2017-07-27,240993.27831769016
2017-07-28,240959.80879054795
2017-07-31,240320.72634154832
2017-08-01,241176.91767036245
2017-08-02,241470.171908734
2017-08-03,240835.25796615324
2017-08-04,240994.09460471838
2017-08-07,242375.8355815986
2017-08-08,241834.78286579516
2017-08-09,241669.17345769185
2017-08-10,237148.39843194952
2017-08-11,238163.61262612033
2017-08-14,241585.64007402235
2017-08-15,241461.62860848784
2017-08-16,242300.30226688803
2017-08-17,237900.88535992295
2017-08-18,237873.2551543564
2017-08-21,237788.40075004852
2017-08-22,241329.72300763795
2017-08-23,240906.72290854505
2017-08-24,240125.8610435098
2017-08-25,240182.75122963788
2017-08-28,240818.77105476856
2017-08-29,241511.5521127115
2017-08-30,243633.7688038282
2017-08-31,246008.30854333303
2017-09-01,246066.9179349391
2017-09-05,244671.87656276883
2017-09-06,245185.8499743148
2017-09-07,246375.09235753378
2017-09-08,244880.0313747502
2017-09-11,247334.4909211035
2017-09-12,247872.36050527098
2017-09-13,247589.533205635
2017-09-14,247122.1820666435
2017-09-15,247604.55564554574
2017-09-18,247417.91437062222
2017-09-19,247749.10154539102
2017-09-20,247166.95629476724
2017-09-21,246032.12188063975
2017-09-22,246274.70164332679
2017-09-25,244939.69490018065
2017-09-26,244965.8247106244
2017-09-27,245972.98209266196
2017-09-28,246224.9099666401
2017-09-29,246988.38037087623
2017-10-02,247321.45853490752
2017-10-03,247814.84966953058
2017-10-04,247934.89660306263
2017-10-05,248775.01530796796
2017-10-06,248845.20619172353
2017-10-09,249209.5525850816
2017-10-10,249912.17597349046
2017-10-11,250567.78730216442
2017-10-12,250320.82440320498
2017-10-13,251249.67737199363
2017-10-16,251736.84543532337
2017-10-17,251603.05226907262
2017-10-18,251643.3453260947
2017-10-19,251254.505507881
2017-10-20,251692.48699909583
2017-10-23,251136.43566654125
2017-10-24,251550.22122213506
2017-10-25,250177.17032413595
2017-10-26,250193.77414008908
2017-10-27,254772.89570388547
2017-10-30,255021.42633163015
2017-10-31,256176.05150346705
2017-11-01,256457.3842479595
2017-11-02,256459.24035651007
2017-11-03,258417.35242345894
2017-11-06,259721.2017800447
2017-11-07,259530.90069322378
2017-11-08,260334.24206134584
2017-11-09,258421.28206982775
2017-11-10,258063.46859289383
2017-11-13,258352.6093216308
2017-11-14,257758.14209244205
2017-11-15,256226.47218563943
2017-11-16,259884.41730213628
2017-11-17,259035.65756435445
2017-11-20,259483.5180950261
2017-11-21,262113.3299232527
2017-11-22,262101.93524753538
2017-11-24,263116.63864319597
2017-11-27,262440.3804010904
2017-11-28,263711.60691695125
2017-11-29,259361.18975448754
2017-11-30,260863.39348722948
2017-12-01,260548.33380565155
2017-12-04,258755.70216175582
2017-12-05,258328.93742712104
2017-12-06,258578.59808142675
2017-12-07,259136.4582445212
2017-12-08,260070.20728574588
2017-12-11,260840.63812855975
2017-12-12,260790.51442422712
2017-12-13,261122.09544722704
2017-12-14,260628.95689840036
2017-12-15,262640.26656819053
2017-12-18,264734.41516019346
2017-12-19,263171.30787188536
2017-12-20,262810.2366407968
2017-12-21,263148.05922940973
2017-12-22,263125.26801294927
2017-12-26,262779.32708345144
2017-12-27,263199.76630130206
2017-12-28,263646.0235514683
2017-12-29,262546.3189720013
2018-01-02,265461.10460356774
2018-01-03,267052.2790157223
2018-01-04,268209.7162205834
2018-01-05,269536.458928247
2018-01-08,270346.3121327385
2018-01-09,269920.5484777517
2018-01-10,269091.5385790724
2018-01-11,270658.17675732507
2018-01-12,272523.0260529624
2018-01-16,271836.5916497822
2018-01-17,274873.2143253427
2018-01-18,274648.1392098651
2018-01-19,275763.6599410865
2018-01-22,278415.7721723502
2018-01-23,280056.65026752726
2018-01-24,278929.7964633033
2018-01-25,278393.61801897787
2018-01-26,282290.0873472848
2018-01-29,280194.09734417126
2018-01-30,277106.72198368394
2018-01-31,278248.69885350997
2018-02-01,276850.6168515066
2018-02-02,270205.1310176501
2018-02-05,257517.16333821148
2018-02-06,264550.17277136847
2018-02-07,260559.83388078155
2018-02-08,248665.34176105028
2018-02-09,253039.27066670888
2018-02-12,258140.4886209304
2018-02-13,259074.53591758048
2018-02-14,263872.95761031006
2018-02-15,267942.48683286976
2018-02-16,267410.79609889415
2018-02-20,266940.4996843754
2018-02-21,265507.1142792653
2018-02-22,265784.61725678376
2018-02-23,270633.4057698835
2018-02-26,274112.19760220224
2018-02-27,270661.2236416248
2018-02-28,268492.8585954906
2018-03-01,264497.27795343846
2018-03-02,266575.63754895
2018-03-05,269748.6920665268
2018-03-06,271421.1523712038
2018-03-07,271682.62847972225
2018-03-08,272801.25582518324
2018-03-09,277530.4480751094
2018-03-12,278520.9110334659
2018-03-13,275839.0882317135
2018-03-14,275467.48751852324
2018-03-15,275088.79019221605
2018-03-16,274863.23983442446
2018-03-19,269145.55301957554
2018-03-20,269890.2380207978
2018-03-21,269504.795074643
2018-03-22,261863.57227858825
2018-03-23,254784.18300356658
2018-03-26,264734.89840253204
2018-03-27,257819.21225672978
2018-03-28,254958.04278790258
2018-03-29,258662.32022777447
2018-04-02,254341.03386786915
2018-04-03,255993.37372562758
2018-04-04,258699.7247662544
2018-04-05,259217.44171156513
2018-04-06,255858.61732465535
2018-04-09,256954.71664825417
2018-04-10,260095.04389669618
2018-04-11,259748.9212792566
2018-04-12,260854.54773357033
2018-04-13,260377.38042711007
2018-04-16,261658.18989370076
2018-04-17,264097.85431312706
2018-04-18,264233.9291203786
2018-04-19,261641.7570461938
2018-04-20,258375.92956309934
2018-04-23,257774.22526188998
2018-04-24,255582.5342578819
2018-04-25,255501.34634604654
2018-04-26,258677.89360986903
2018-04-27,258913.7307099093
2018-04-30,257611.31397919872
2018-05-01,258090.9835291457
2018-05-02,256685.405912617
2018-05-03,256505.84938789104
2018-05-04,260244.48323336686
2018-05-07,261566.40860755392
2018-05-08,261448.72086545863
2018-05-09,263655.0021836962
2018-05-10,265965.74146333843
2018-05-11,266148.797427249
2018-05-14,266375.9111286678
2018-05-15,263957.88835373946
2018-05-16,265437.6228423319
2018-05-17,264708.3577510531
2018-05-18,263575.05913186376
2018-05-21,265308.6341153935
2018-05-22,264590.6534274067
2018-05-23,265844.5589301804
2018-05-24,265853.1227737473
2018-05-25,265634.3079021017
2018-05-29,264068.2846037958
2018-05-30,266255.5017882907
2018-05-31,265435.635473551
2018-06-01,268667.41525633406
2018-06-04,270406.4215036477
2018-06-05,271266.0867171786
2018-06-06,272899.6988187995
2018-06-07,271975.02417452156
2018-06-08,271993.5465551318
2018-06-11,272532.8618765253
2018-06-12,273423.8365334686
2018-06-13,273152.4337535921
2018-06-14,275397.817349999
2018-06-15,274360.6675806668
2018-06-18,273853.6476545022
2018-06-19,272936.188673626
2018-06-20,274175.971128923
2018-06-21,272062.742846324
2018-06-22,271787.39778066095
2018-06-25,265469.51846733066
2018-06-26,266577.40992647613
2018-06-27,262994.9232075027
2018-06-28,265253.82552768954
2018-06-29,265658.16246450634
2018-07-02,267182.23538035405
2018-07-03,265895.1753064334
2018-07-05,268288.8590540242
2018-07-06,270707.8510286066
2018-07-09,272659.47795552737
2018-07-10,272903.2425989558
2018-07-11,271206.19575716456
2018-07-12,274160.2988581797
2018-07-13,274253.0740965473
2018-07-16,273578.0344672487
2018-07-17,274199.01376758947
2018-07-18,274052.067007115
2018-07-19,273268.5668688243
2018-07-20,272798.8012093789
2018-07-23,272911.8795323135
2018-07-24,273793.46801739046
2018-07-25,276281.5108354492
2018-07-26,274138.5297271426
2018-07-27,271844.93306058773
2018-07-30,270486.7508226346
2018-07-31,271677.6468335569
2018-08-01,271523.62021866674
2018-08-02,273745.00523889216
2018-08-03,274643.39076853613
2018-08-06,275981.4108000382
2018-08-07,276807.00416554406
2018-08-08,276986.1891055994
2018-08-09,277093.9482456442
2018-08-10,275344.8372333109
2018-08-13,274343.8798268746
2018-08-14,276389.30085437914
2018-08-15,273417.18121886835
2018-08-16,274645.1762381328
2018-08-17,275195.55167655944
2018-08-20,275733.39377057995
2018-08-21,276242.10193366965
2018-08-22,276873.9434772411
2018-08-23,276684.7154313744
2018-08-24,278216.88081516593
2018-08-27,279629.80095413484
2018-08-28,279677.8509543318
2018-08-29,282277.09646087815
2018-08-30,281430.8732451031
2018-08-31,281597.159083209
2018-09-04,280510.79534769
2018-09-05,277731.3056169059
2018-09-06,276530.8697328854
2018-09-07,275640.57066726114
2018-09-10,276366.9810754702
2018-09-11,277812.2834486982
2018-09-12,277485.2933841258
2018-09-13,278713.66245911614
2018-09-14,278406.2408590375
2018-09-17,276454.45632363815
2018-09-18,277582.2117057237
2018-09-19,277391.0282760363
2018-09-20,279231.10122821573
2018-09-21,278451.13196752325
2018-09-24,278288.2190181824
2018-09-25,278391.789576387
2018-09-26,278187.9176447192
2018-09-27,279213.9354709844
2018-09-28,279216.88847371005
2018-10-01,279611.36699514854
2018-10-02,279062.1082402551
2018-10-03,279195.1615876131
2018-10-04,274936.5726708022
2018-10-05,272427.0490016482
2018-10-08,271356.2723448401
2018-10-09,271688.5973538074
2018-10-10,262661.8394500727
2018-10-11,259143.5434648379
2018-10-12,262136.2067266564
2018-10-15,260165.1485651823
2018-10-16,265722.00917427527
2018-10-17,265404.437705433
2018-10-18,262365.75274156325
2018-10-19,262001.4364452419
2018-10-22,262017.72069936185
2018-10-23,261217.0699761746
2018-10-24,255334.51425710315
2018-10-25,259465.9552749304
2018-10-26,256070.01542241193
2018-10-29,254584.53985605366
2018-10-30,256511.22938334246
2018-10-31,258386.50230078594
2018-11-01,259049.2851378568
2018-11-02,258305.93949819848
2018-11-05,258723.4901414587
2018-11-06,258994.23733319665
2018-11-07,260597.94490948887
2018-11-08,260337.97811112695
2018-11-09,259121.2581579604
2018-11-12,256980.47530320822
2018-11-13,256625.50245763225
2018-11-14,256435.07313156893
2018-11-15,257188.74101882835
2018-11-16,257581.89204776092
2018-11-19,256480.70430172439
2018-11-20,255354.9401565507
2018-11-21,255666.850298059
2018-11-23,255389.23496042035
2018-11-26,256357.64941694294
2018-11-27,256314.3077958973
2018-11-28,257666.84066834513
2018-11-29,257689.0079484413
2018-11-30,258091.986833475
2018-12-03,259597.53438431336
2018-12-04,257286.2100414933
2018-12-06,257218.9656908735
2018-12-07,255726.59418939624
2018-12-10,255679.88179634121
2018-12-11,255649.48055005452
2018-12-12,255823.74121889388
2018-12-13,255561.04519091357
2018-12-14,254503.68120687193
2018-12-17,253581.53287314507
2018-12-18,253905.6544472934
2018-12-19,253071.44083922668
2018-12-20,252817.77217134894
2018-12-21,251701.56103465147
2018-12-24,251043.91805806983
2018-12-26,253038.6253281121
2018-12-27,253868.9700110898
2018-12-28,254182.99077903113
2018-12-31,254745.75452375595
2019-01-02,255350.78978012723
2019-01-03,254613.51315270818
2019-01-04,255514.67040405335
2019-01-07,255896.01162756822
2019-01-08,256251.69246701445
2019-01-09,256732.19953775342
2019-01-10,256806.0796667283
2019-01-11,257048.8978788455
2019-01-14,256823.80211082674
2019-01-15,257375.67855124362
2019-01-16,257735.86844742845
2019-01-17,258005.63414597468
2019-01-18,258148.48903076403
2019-01-22,257792.06129525715
2019-01-23,257728.4596675023
2019-01-24,258154.25937270845
2019-01-25,259095.40181402556
2019-01-28,258874.42851242563
2019-01-29,259314.8962163929
2019-01-30,260454.09373103955
2019-01-31,261219.08201826844
2019-02-01,261141.67981752782
2019-02-04,261351.24484525688
2019-02-05,262585.65898012975
2019-02-06,262486.7893687559
2019-02-07,261059.20997354973
2019-02-08,261323.77686023532
2019-02-11,261222.51021645305
2019-02-12,262267.1509226753
2019-02-13,262209.86166091694
2019-02-14,262917.5279211091
2019-02-15,264332.5849700157
2019-02-19,265185.7691568089
2019-02-20,265241.361868049
2019-02-21,263902.0033851732
2019-02-22,265012.67907986866
2019-02-25,265058.5166830392
2019-02-26,265186.7008125131
2019-02-27,264115.38301461784
2019-02-28,263337.76359999913
2019-03-01,263738.74485076906
2019-03-04,263761.71763304743
2019-03-05,263731.46376956895
2019-03-06,262761.14476246125
2019-03-07,261202.25758418487
2019-03-08,261048.6160792408
2019-03-11,264831.58526167145
2019-03-12,265667.07486062084
2019-03-13,266998.157661556
2019-03-14,266333.27195752756
2019-03-15,268249.24990335095
2019-03-18,268727.84771224885
2019-03-19,269211.8222909002
2019-03-20,269699.2886608814
2019-03-21,272391.37835760217
2019-03-22,268904.4758369712
2019-03-25,268630.7352173953
2019-03-26,269721.50526375504
2019-03-27,268854.99962545146
2019-03-28,269241.71500021586
2019-03-29,270924.4273167336
2019-04-01,272809.3101548303
2019-04-02,273513.70192720345
2019-04-03,274019.81775927497
2019-04-04,274476.65760240034
2019-04-05,275493.263099084
2019-04-08,275882.8471205242
