,NTSX,Platinum Proxy-Aware,F-TAA Stitched,SPY
2017-04-12,202316.4312496687,260620.33932207868,171117.09850960833,188026.32342901305
2017-04-13,201319.68871548632,259446.91772092003,170267.35802787018,186805.05086299925
2017-04-17,202941.32060884708,262110.04092759412,171557.50716269866,188460.0753985653
2017-04-18,202437.9486266536,262176.70137230854,171176.45885107774,187897.68939234683
2017-04-19,201696.64261989464,262658.0126372505,170928.57862794207,187552.22942305883
2017-04-20,203411.08778555336,265306.86348361225,172210.02723020143,189078.82013057606
2017-04-21,197913.40161643116,265100.7627913162,171940.1847222779,188476.19219226434
2017-04-24,204468.43898677512,268562.3669957135,173960.52439454806,190549.05211230105
2017-04-25,204439.03478197384,270466.410177858,174931.67963663448,191657.80743534764
2017-04-26,205227.14748208996,269858.2278373242,174752.75830753703,191537.18174337663
2017-04-27,205443.37840311165,271837.6931298451,175130.30071033852,191697.9492631322
2017-04-28,204953.10829448613,271258.29571471846,175009.599354097,191280.1138786616
2017-05-01,204777.0831228866,273480.58900857903,175726.3989938489,191762.21622931096
2017-05-02,205283.1554912353,273783.3352186625,175950.55837646208,191834.49154018488
2017-05-03,205114.23133508093,272758.3971811589,175484.93230921248,191601.44870955538
2017-05-04,205436.57743057256,272491.3006786593,175699.64729617932,191826.4831954897
2017-05-05,205903.34417821746,273634.9214840195,176536.2031125083,192581.67010024446
2017-05-08,205398.87203870152,274135.7590773763,176327.07897575144,192549.53661715507
2017-05-09,205262.55254501398,275163.17044283357,176340.29595156419,192372.85251231786
2017-05-10,205350.46511651168,275832.7637653848,176558.098659456,192718.21237729717
2017-05-11,204705.27285401814,275800.7242594804,176249.8644998715,192324.60223552943
2017-05-12,205091.4280742146,276593.2818905083,176448.03694854636,192003.26740463564
2017-05-15,205593.29984187736,277973.9156514867,177210.85748092923,193063.77245089383
2017-05-16,205513.0883716372,279683.15329498565,177538.06350607186,192886.98824174792
2017-05-17,202428.14722505322,271928.10008785606,174228.05245040075,189464.4219276486
2017-05-18,203512.102230619,275035.0724122404,175121.67876240218,190227.71728140727
2017-05-19,204663.9669472735,276747.7148451315,176253.63545234312,191464.90643250267
2017-05-22,205203.44409250523,279441.99644878815,177157.7108539341,192437.11947849664
2017-05-23,205266.2530741896,279442.5796399739,177414.26632022773,192862.8631033537
2017-05-24,205832.73408097358,280969.1779052893,177872.01395655633,193312.8319709137
2017-05-25,206737.56347157646,283404.30676176155,178766.2285467404,194236.79474011922
2017-05-26,206725.96181253923,284136.2986081335,178751.1994008975,194196.65291233468
2017-05-30,206864.2815922677,284658.5884540707,178614.14895639985,194027.8770478839
2017-05-31,206985.49892634648,284553.57724953344,178640.156735167,193979.7268754042
2017-06-01,209034.79197525248,285580.67456300627,179680.18286996355,195522.23416800308
2017-06-02,210688.92851677793,289154.4065005173,181012.7701762439,196173.01227879454
2017-06-05,209726.490888197,289386.06164649146,180737.50857170232,196028.46165704663
2017-06-06,209424.3476817185,288975.4699117011,180262.71130993418,195401.70858034072
2017-06-07,209087.89956963845,290187.80327773397,180582.7086157691,195763.28534332776
2017-06-08,209566.16796201858,291340.1095085516,180554.58791245826,195859.6857925959
2017-06-09,209380.14136021453,281963.51629197446,178916.08613155785,195562.4761000963
2017-06-12,209036.39220408516,279682.8402413745,178409.825349757,195522.23416800308
2017-06-13,210043.8362685864,281535.1484874226,179537.35432460226,196478.33042029795
2017-06-14,210649.5228817721,279041.9160421786,179142.13258046506,196229.27090027812
2017-06-15,209274.82630016093,277513.87631763425,178289.70506389858,195851.67744790073
2017-06-16,209601.6730392446,276691.4145840751,178386.19402195417,195894.42198771122
2017-06-19,211049.98014716108,280735.25777673506,179935.89556918052,197525.22128057436
2017-06-20,210525.20510432994,278851.9972608477,178708.34476551804,196193.13324484113
2017-06-21,210770.8402301529,280475.0004836775,179189.25273916032,196144.78286374404
2017-06-22,210988.67138000732,280199.47390605544,179180.67106533432,196055.8902376276
2017-06-23,211219.3043605236,281473.1985766797,179610.36742210155,196290.03421565273
2017-06-26,212065.8254130341,279665.06122952286,179436.16330669477,196419.16877386236
2017-06-27,209164.41051070302,273640.3897788105,177818.51806444922,194836.81996640502
2017-06-28,210418.88990125587,277203.5442823032,179569.84817570788,196580.73712808746
2017-06-29,207626.59060245618,273727.063846909,177551.5141803673,194853.03686441274
2017-06-30,206846.07898929546,273228.106018119,177725.28230340965,195216.31540064747
2017-07-03,207031.60551958933,270686.40248402377,177178.031582119,195547.3603494842
2017-07-05,207000.40105735124,273265.3923693348,177841.58613439518,195999.33130321797
2017-07-06,204445.33568300266,271925.8196575617,176443.99919783862,194207.06376043838
2017-07-07,205347.56470175236,274151.41560970497,177426.36149306837,195466.57617237163
2017-07-10,205720.21799117274,275200.2838225451,177914.4979995791,195676.49490769382
2017-07-11,205828.1334230795,275750.9318001562,178114.34858171036,195531.14345147647
2017-07-12,207905.7305194643,277800.68662647234,179655.22218481073,197000.4744944232
2017-07-13,207909.43104863996,277913.305985957,179988.5969653015,197331.5194432599
2017-07-14,208772.25443238384,279566.2875994746,181100.25497377577,198251.87845735258
2017-07-17,208948.1795896813,279579.2167333361,181012.72699115914,198227.65321464965
2017-07-18,209578.169678264,281479.9419916909,181465.9735261774,198332.66263446514
2017-07-19,210731.73463805328,283357.8775842102,182413.00714058318,199406.38144947035
2017-07-20,211176.19819634207,283826.68485154957,182678.99612961515,199495.27407558676
2017-07-21,211039.2786168422,283696.2368359981,182442.47851911487,199317.58892766264
2017-07-24,210867.05398872044,284598.03046531026,182607.98428507027,199269.13844225684
2017-07-25,210706.6310482399,283918.924727142,182740.26488260704,199753.64329631478
2017-07-26,210752.73764148276,285352.5619945957,183167.91276894478,199761.65164100996
2017-07-27,209903.21615991087,283458.48533174134,182628.88622718406,199575.9581483906
2017-07-28,210277.76972107013,283195.88364539976,182544.5831914192,199341.8141703655
2017-07-31,210334.57784463177,281911.7374046741,182310.40820589475,199228.79640585493
2017-08-01,211177.29835366458,282951.2979017292,182793.1446627538,199672.75901489353
2017-08-02,211010.074440645,283606.9274147809,182948.97821453732,199769.76009001382
2017-08-03,211215.70384564993,282286.65385892923,182614.08406355858,199382.25631107617
2017-08-04,211115.38950069863,282561.33176304307,182849.78477907568,199745.5348473109
2017-08-07,211389.4286883024,285112.5270945391,183327.2715646864,200116.82172824084
2017-08-08,210732.13469526145,284637.68868676835,182844.93737816508,199624.40863379644
2017-08-09,210453.09479255535,284556.84175046603,182672.43705429023,199616.30018479258
2017-08-10,208270.88273623126,277817.47890131833,179751.16275323948,196798.66420810486
2017-08-11,208540.221251639,279569.67813116853,180238.83041033227,197089.3671205396
2017-08-14,210040.23575371277,285105.85282623733,181862.4344064007,199043.1029132356
2017-08-15,209632.37742997246,285145.5202509309,181782.08999537816,199018.8776705327
2017-08-16,210799.34430623584,285934.31185801246,182271.31155186484,199366.03941306844
2017-08-17,208366.4964089865,279475.3977224424,179602.9815349204,196257.80062825466
2017-08-18,208445.30767899813,279420.7260544345,179504.688370905,195950.98092212086
2017-08-21,208877.9695496456,278936.65750550124,179540.68344929235,196104.4408273421
2017-08-22,210442.19323363245,284629.7911328613,181269.93722282338,198155.07759084966
2017-08-23,210292.77186637692,284025.4911358913,180889.1687087103,197444.5372077705
2017-08-24,209759.99567938218,282936.7730419838,180428.6038163081,196984.35770072415
2017-08-25,210946.56535884636,282115.39194314653,180741.5469207078,197444.5372077705
2017-08-28,210885.15657739056,283385.4420097329,181006.20770023868,197452.64565677437
2017-08-29,211372.12621404862,284486.6025292366,181162.250597055,197678.6811857956
2017-08-30,211944.50806465323,288172.4336529945,182131.47073232805,198615.15699358733
2017-08-31,213670.85493225532,291385.48232388636,183583.3555540024,199810.10212641573
2017-09-01,213641.95079896427,291476.834417442,183679.24402062848,200092.69658984663
2017-09-05,213365.91132531955,289282.261825728,182515.43427037346,198655.59913429795
2017-09-06,213726.96295570268,289815.3735263994,183123.00502907514,199333.70572136168
2017-09-07,215295.3872403754,291092.6158717713,183636.2125182766,199309.48047865878
2017-09-08,214744.8085076166,288517.06520505657,183053.7533233032,199075.43660494237
2017-09-11,215771.15527520436,292269.19867368817,184682.75658429347,201198.74909655863
2017-09-12,215824.86295540267,293134.9994317788,185156.85109173262,201876.95578793102
2017-09-13,215156.96744634485,293032.4237119348,185021.95213424572,201973.7566544339
2017-09-14,215364.2970944845,292000.6370194637,184801.81544813703,201909.1893753291
2017-09-15,215963.58279233932,292491.3634807269,185097.41763125654,202180.97257342152
2017-09-18,215762.55404522846,292187.27946703817,185142.49803884374,202611.02068355225
2017-09-19,216092.8012705817,292512.9339745283,185455.3221884614,202813.83201295751
2017-09-20,216230.32093589383,291316.8088614329,185164.14988912965,202886.90815830094
2017-09-21,215647.63761217857,289621.0816781644,184464.99475042732,202343.24165780743
2017-09-22,216005.48878489624,289866.1581731024,184553.55238458383,202383.88400713544
2017-09-25,216003.48849885535,287525.19334007724,183556.80482968994,201970.05279501242
2017-09-26,215947.5805040121,287578.6432353029,183625.6154032782,202091.67953007037
2017-09-27,215357.3961076434,289737.730607472,184370.03687805292,202878.79970929708
2017-09-28,215556.02451150518,290033.4981550167,184585.01929594766,203122.15328372165
2017-09-29,216132.4069341916,290814.92200429214,185460.55326035505,203836.19731760497
2017-10-02,216850.90968008427,290860.7937222226,185830.53532430882,204720.51878056937
2017-10-03,217457.09636478015,291283.2151192058,186279.4762191912,205158.67533970397
2017-10-04,217482.6000118017,291477.21462147316,186367.43747409811,205402.02891412852
2017-10-05,217912.86153920012,292462.9494870237,187344.59843720385,206619.09709917734
2017-10-06,217295.27322407102,293062.87239035266,187264.05830274773,206383.75186944797
2017-10-09,217364.6831496904,293904.314676121,187105.6705495815,206042.9968026684
2017-10-10,218306.01776053978,294428.0294585865,187791.80041315514,206586.66330316188
2017-10-11,218821.19143037454,295279.55825341603,188212.40474791752,206911.20147193377
2017-10-12,218817.19085829277,294892.91795633157,187955.53343862962,206602.9803054783
2017-10-13,219678.61404180797,296044.4445684664,188499.11647658027,206854.34222459805
2017-10-16,220224.8921595788,296573.72460118245,188807.4034102314,207130.22969934673
2017-10-17,220071.57023454353,296388.0489265234,188795.77195918577,207276.28188572495
2017-10-18,220049.06701658337,296401.590853655,188948.83984903767,207479.09321513015
2017-10-19,219734.52203665124,295924.35943853046,188661.81904057908,207535.9524624659
2017-10-20,219842.73751146413,296493.0829239132,189205.71531504998,208606.86835682785
2017-10-23,218993.6160871005,296302.2825970361,188394.12702347332,207795.52293489818
2017-10-24,219068.62681363436,296966.43133118,188720.17743568274,208160.70345299807
2017-10-25,217845.15185671553,295229.7668866476,187920.17949837362,207130.22969934673
2017-10-26,218220.50553229114,295043.3616538254,187884.8913528312,207398.00872509155
2017-10-27,219834.63635299852,302619.35954554484,190231.3547496714,209093.67560998563
2017-10-30,219783.5290446534,303261.0459836617,190116.61685394138,208314.7639840714
2017-10-31,220647.95265723,304896.3225126678,190671.38787515493,208639.40225715196
2017-11-01,221376.7568762333,304917.28370239097,190864.64753704044,208915.18962759196
2017-11-02,221524.97807186432,304814.45930541796,190878.69035468277,208996.37422193927
2017-11-03,222316.49125824994,308143.2773681097,191655.8096244988,209694.10125350615
2017-11-06,223154.0110235764,310202.36158857506,192090.5699618585,210018.63942227807
2017-11-07,222863.0694189269,310088.96175383695,191900.6041388032,209872.58723589985
2017-11-08,222922.07785713355,311519.5530391845,192408.5600783289,210229.55920068713
2017-11-09,221608.79005697818,308704.52122696745,191517.988026634,209466.96457708933
2017-11-10,220171.2844936826,308977.3119035969,191340.6653793513,209401.99688074976
2017-11-13,220350.01005143736,309491.2018792529,191348.53809721695,209596.7998654598
2017-11-14,220050.16717390585,308642.02818860905,190906.6091236115,209109.99261230204
2017-11-15,219834.33631009236,305930.1049101401,190027.38048000095,208063.301960643
2017-11-16,221158.02559766045,312093.5217997432,191747.07697293023,209832.0449908805
2017-11-17,221334.65085507228,310393.81896617066,191260.21313737557,209215.40244935223
2017-11-20,222006.44692190984,310840.4303618378,191417.80384963492,209572.37441413957
2017-11-21,223897.21730207422,314462.4340595495,192965.14537840747,210943.60323457044
2017-11-22,223710.79064306198,314535.651582923,193008.4029736095,210757.0088031729
2017-11-24,224055.73997081583,316126.5695927716,193710.87860001245,211243.81605633072
2017-11-27,223471.75646117394,315197.7813059698,193418.5851970455,211138.3061149718
2017-11-28,225583.05837734797,315821.20470499416,194724.84209854802,213280.23800800432
2017-11-29,224537.2088208614,307677.6498406297,193459.97281288868,213150.40271963386
2017-11-30,225519.24925264312,309536.4098218492,194808.75008067867,215016.6473465351
2017-12-01,226291.85973594224,308650.5292052288,194270.06614082053,214570.3823383966
2017-12-04,225999.01785955395,305390.0362762417,193445.55400246978,214310.71176165566
2017-12-05,225543.95278524832,305026.2396251895,192980.82710214195,213540.008689054
2017-12-06,225215.10576012373,305864.15007281303,192858.2321230369,213580.5509340733
2017-12-07,225775.28586587886,306378.8148463385,193437.31002177068,214253.8525143199
2017-12-08,226730.92252192064,307270.53536637296,194335.62158191536,215422.2700053456
2017-12-11,227238.79514770614,308213.2291513803,195040.2566789553,216071.3463428893
2017-12-12,227491.13123176614,307851.49215089524,195184.11525590246,216452.6436546882
2017-12-13,227817.57791364167,308251.47269416304,195376.053366902,216428.21820336793
2017-12-14,227110.07674097395,308003.05446498457,194751.33497888935,215543.99684471218
2017-12-15,229263.58469261104,310114.5083693507,196255.1678400392,217338.86709951772
2017-12-18,230061.69882293168,313301.3487598837,197763.2571624924,218717.1032215569
2017-12-19,228049.9111372927,311720.2317705466,196872.6280176687,217877.12796734198
2017-12-20,226982.75853447046,311751.12512645766,196670.43898105327,217762.9089511271
2017-12-21,228207.83372022197,311473.68261340674,197027.40721569877,218211.47635836544
2017-12-22,228253.14019904844,311387.7204310951,197037.43317690637,218154.41690241234
2017-12-26,228617.09224419092,310616.328631701,196648.0341573474,217893.4449696584
2017-12-27,229570.22854268158,310844.0234483306,196760.59473590937,217999.45543256073
2017-12-28,229761.35587388996,311529.28946564806,197048.00621054063,218447.9227354904
2017-12-29,229034.35191232347,310015.60353104514,196330.46371066401,217624.26448359192
2018-01-02,229491.21724406592,314938.76553710114,198301.58090531052,219181.88752680292
2018-01-03,231236.26678615046,316461.0901883368,199703.22208197013,220568.33220215468
2018-01-04,232602.36213778568,317552.0533705164,200643.0831503153,221497.9008126468
2018-01-05,233581.6021691102,318960.6375821817,202104.17780649598,222974.03894858446
2018-01-08,234127.68025827693,320113.0648964955,202553.10157458682,223381.7637978774
2018-01-09,233241.75357076063,319620.8938874658,202789.745472341,223887.39066106887
2018-01-10,232727.0799724361,318371.8364882352,202399.4621323809,223544.73361242414
2018-01-11,234892.78966892266,319571.4297943876,203792.5556450967,225175.8332182134
2018-01-12,237091.104027876,321295.0754260042,205368.21892752592,226643.7628008385
2018-01-16,236753.45574417146,320325.2828769807,204836.27424263465,225868.95545158058
2018-01-17,238603.92036061158,324688.4096159488,206667.38878987273,228021.89881856897
2018-01-18,237572.2728350154,324976.22312814236,206483.2241780488,227638.59942059626
2018-01-19,238557.51372446262,326248.13646314,207381.42819165625,228674.27859829945
2018-01-22,240255.65655888795,329931.07676969375,209107.949248192,230533.71613220975
2018-01-23,240988.26132136898,332528.46047842165,209985.58375372033,231022.9258887761
2018-01-24,240654.01352393394,330473.6502940925,209658.32574227883,230933.23242819018
2018-01-25,240799.43431910765,329317.7684479074,209467.83509644674,231031.03433777997
2018-01-26,242604.29241381522,335207.92190829193,211954.15878551672,233706.02167458495
2018-01-29,240053.12759724644,333122.5711799961,210525.6756541753,232156.50708037775
2018-01-30,237076.2018968713,329461.34907692886,208559.66240528726,229775.22578526827
2018-01-31,237857.0135529381,331242.79290145345,208913.4937289478,229889.44480148316
2018-02-01,237190.718272713,328898.77960159845,208417.37383174716,229628.47286872924
2018-02-02,231634.92379410256,320502.6919000721,204110.69639683652,224629.4639013853
2018-02-05,223707.2901424904,302656.91489275784,195920.1543322493,215234.97484378726
2018-02-06,226535.69460432843,313877.45211946446,199985.6124461326,219475.4934641897
2018-02-07,224224.264069762,307664.0623441413,198225.27830661967,218284.85281663496
2018-02-08,218001.57422511422,289743.6997133275,191193.8716375403,210097.22130459937
2018-02-09,219390.87289482396,296987.4612054963,193692.49197094046,213253.20984465815
2018-02-12,221939.43733953958,304819.9957962533,196594.92180861096,216384.6728290879
2018-02-13,222678.54303165353,306103.43535499676,197071.91683542312,216922.9336969122
2018-02-14,225372.72830014693,313028.82081296726,200216.75407182236,219850.58430884985
2018-02-15,227699.36100862426,318915.58972210524,202812.8776419594,222655.90745556873
2018-02-16,227952.79725000676,317662.8290062725,202661.03711468674,222721.27556914306
2018-02-20,226218.34922393903,318293.1252886157,201802.0045069309,221326.6223404788
2018-02-21,224712.43387804457,316631.69028148847,200969.7588685425,220225.77525781863
2018-02-22,225015.0771560333,316868.6379956869,201262.6005933059,220511.17264189286
2018-02-23,228001.00414359258,323761.3833741232,204318.36013255853,224025.93502429532
2018-02-26,229854.7692320002,328842.4678283385,206609.00272159104,226627.44579852207
2018-02-27,227489.13094572525,324328.68519413884,204041.2963812707,223797.59709617423
2018-02-28,225446.93891226445,321979.8960401269,202232.4017272553,221530.53481727964
2018-03-01,223304.63256245645,316373.1760232005,199191.03862764628,218309.37837226392
2018-03-02,224024.13545136954,319754.0175088221,200445.92893222123,219434.65090624432
2018-03-05,225660.46944713095,324502.96879794326,202434.17951899403,221970.89367120538
2018-03-06,226572.399853179,327153.2393984604,203174.99789221038,222533.57999034997
2018-03-07,226455.7831769943,327772.07966782944,203246.21839508312,222452.09508307657
2018-03-08,227051.16831706933,329362.10319579067,204068.17855745315,223528.51671441644
2018-03-09,229654.24055639957,336192.0787235812,207260.88882251625,227418.4700457877
2018-03-12,229988.68838243873,338021.21811674023,207498.83059014432,227133.07266171352
2018-03-13,229256.78372007198,333589.2009428892,205768.43973281057,225665.14307908845
2018-03-14,228737.2094209472,333419.0580633087,205263.33813526717,224507.1364361665
2018-03-15,228498.8753391735,332857.14039954817,205068.02507813825,224262.481505729
2018-03-16,228928.33675215556,332086.74647386157,205024.22371048122,224505.63487153614
2018-03-19,226694.51731597618,322640.46185016807,202115.63153304812,221468.06972865728
2018-03-20,227083.47293662996,323773.921973771,202544.2100659214,221844.66213794774
2018-03-21,227901.38989875556,322509.30759735894,202283.39774599206,221418.81840878198
2018-03-22,223915.4199050464,311031.4324351169,197618.93028127015,215884.05118133096
2018-03-23,220926.89254563404,299658.040892732,193730.02404930317,211282.55642379358
2018-03-26,225173.69983907702,315672.0501355311,199095.77517933928,217063.07972907776
2018-03-27,222722.24928164727,304299.7279664892,195195.0479565663,213370.43199013371
2018-03-28,222187.87286581984,298812.3376430905,194348.4906514205,212739.9750540063
2018-03-29,224675.82864349603,303803.44993251486,196933.5552803994,215458.30755647385
2018-04-02,221432.6648710766,298910.07179033285,192743.38419292777,210807.6615833699
2018-04-03,222905.27545439,300376.805299245,194788.3087609287,213509.57697921235
2018-04-04,224361.68372077207,304145.14812373446,196835.9807976335,215793.95730351028
2018-04-05,224569.7134690261,304444.3440585807,198046.0191062676,217497.03190724735
2018-04-06,221893.930832109,301085.2813466451,194187.70751385318,212649.88117618562
2018-04-09,222643.2379830316,302335.92466771475,195317.709407731,213697.97328816628
2018-04-10,225615.2629826065,305395.6759053989,198530.62335800307,217095.81383801924
2018-04-11,225415.13436421411,305299.18596410844,197609.82143408144,215957.72795252653
2018-04-12,226264.5558314839,306223.2164481391,199233.49167857453,217734.37922315052
2018-04-13,226029.7222502818,305648.2993267722,198690.87776144623,217095.81383801924
2018-04-16,227639.05238449102,306620.40967614786,200031.4219630918,218880.67366195578
2018-04-17,229214.17762740073,309494.8440316944,202493.0543115068,221222.41375513285
2018-04-18,229160.7699901086,309592.0593496425,202901.8963085321,221386.18440414916
2018-04-19,227497.73217570115,305758.6361907021,201638.3130035166,220158.00464083574
2018-04-20,225471.24238766142,301094.00371673284,199679.36683778124,218291.25949239105
2018-04-23,225301.1180598826,300038.00825815677,199430.6653892156,218258.52538344957
2018-04-24,223163.6123965727,298201.63951119676,196736.90532496572,215319.0624630865
2018-04-25,222936.9799881383,298032.4842759763,196982.25787154635,215851.3170723894
2018-04-26,224582.91535689606,302524.7323254596,199336.8211380662,218045.60351886667
2018-04-27,224809.44775102843,302819.2739650582,199460.79045629513,218250.21672582833
2018-04-30,223674.78549432568,301463.84645583614,198168.11962927776,216571.86788633757
2018-05-01,223448.05307158927,302251.65665698895,198875.77228214187,216956.56874463195
2018-05-02,222425.9069046874,300454.2122121379,197836.95409659288,215499.25021872795
2018-05-03,222114.46236811863,300350.9026461474,197688.3909176388,215024.35537830417
2018-05-04,224228.664699052,305672.7018784202,200187.85977617025,217808.1560986548
2018-05-07,224662.32671271995,307798.5799991628,201000.01711825834,218545.12401922804
2018-05-08,225017.07744207425,307358.80277876963,200919.30566914432,218545.12401922804
2018-05-09,226428.0792153278,310283.8417893201,202588.49353299223,220657.42503688845
2018-05-10,227943.89597712478,313289.5431560793,204396.24258206988,222720.7750475996
2018-05-11,228565.98493584586,313123.97846660775,204677.42100044104,223400.28309498497
2018-05-14,228632.19440379975,313449.6415978537,204896.70164063378,223506.79407943078
2018-05-15,227428.72230728995,309865.3901055702,203343.86806896148,221967.49012470996
2018-05-16,228437.5665720198,311894.12304331403,204272.67908553538,222900.8626989323
2018-05-17,228105.11903202158,310690.9137836584,203986.28401553104,222712.56649428705
2018-05-18,227904.09028491075,308785.31842181965,203240.68407682749,222155.7863293552
2018-05-21,228937.23802503763,311164.4748739845,204496.1418829411,223826.12682415076
2018-05-22,228125.82199254495,310367.57574834477,204083.38514506657,223203.8784413359
2018-05-23,228233.43738154555,312816.4139800897,204436.0917810932,223818.0183751469
2018-05-24,228127.82227858587,313114.98110695014,204060.71254960666,223359.4405370396
2018-05-25,227483.53014481073,313337.59374771296,203565.90292027587,222827.1859277367
2018-05-29,226378.0720643052,311757.62671924685,201619.6735914941,220264.41552097283
2018-05-30,228200.0326046625,314076.7110005501,203818.4045386647,223203.8784413359
2018-05-31,226951.5540722323,313585.1302845034,202975.11043655733,221836.4535846352
2018-06-01,228256.0406138078,318584.47027083545,205077.6400293979,224014.32292448735
2018-06-04,228422.56442671304,321645.76715558954,206183.34203555438,225078.8321430931
2018-06-05,228887.7309455252,323070.5320373744,206439.45895693655,225242.60279210942
2018-06-06,229495.01778754362,325417.204984068,207878.30202843706,227125.66494287047
2018-06-07,230349.1399270096,323197.86062706483,207228.33868335254,227101.13938724154
2018-06-08,230506.76246703282,322938.7031830537,207569.10652631678,227772.53898562302
2018-06-11,230629.68004424634,323761.4405216574,208050.49938378448,228075.55472802662
2018-06-12,230839.91010714535,325412.590358149,208327.04881072606,228370.26181280895
2018-06-13,230308.53412037922,325362.02257585624,207995.28721275227,227641.50244554825
2018-06-14,231597.91850234583,328915.29100119806,208871.44307232802,228214.69971710525
2018-06-15,230956.72681193415,327441.81462730013,208225.50925524643,227923.49628312705
2018-06-18,230916.4210482099,326609.53984175157,207788.48858277418,227454.7078055334
2018-06-19,230511.16309632277,325350.1775161292,206952.2037219638,226582.89938115518
2018-06-20,230419.04992413917,327767.85878020804,207574.52798250577,226969.50222131464
2018-06-21,229439.2098070024,324568.7972332671,206224.76180932243,225546.71968190858
2018-06-22,230024.0934453627,323339.77617233613,206640.16387187463,225957.84807769695
2018-06-25,227612.3485658449,312940.6000457168,203461.91267386556,222881.94298458993
2018-06-26,228518.4781423744,314469.60251950374,203972.03624087755,223375.45722642992
2018-06-27,228110.11974712386,308002.95539036486,202050.34085424794,221524.92897599298
2018-06-28,228921.23573671034,311728.74754355784,203232.72612742946,222791.4486895345
2018-06-29,228625.39343126066,312520.1444619353,203739.8675801159,223112.18289457617
2018-07-02,229455.5121382358,315144.1077951869,204003.0697389146,223589.28002979103
2018-07-03,229026.15073955577,313109.5896719631,203146.60677910404,222799.65724284705
2018-07-05,230571.47172045603,316232.2532746399,205039.33030647447,224617.3512800338
2018-07-06,231883.55934898692,319528.40194084134,206993.06461636358,226517.13085034612
2018-07-09,233305.9627526737,321879.56930529553,208690.50535201636,228556.7561398978
2018-07-10,233785.2312880742,321879.8227898579,209069.64715986725,229379.3132444007
2018-07-11,232881.4020404918,319715.3730868723,207418.5044984868,227701.4649264534
2018-07-12,234352.41239497252,323914.56397421367,209650.78599178675,229765.71587594275
2018-07-13,234787.4746088691,323724.1453440473,209837.49596953395,229946.80457036232
2018-07-16,233761.22785558336,323172.1143876837,209409.37884304588,229741.1903203138
2018-07-17,234540.63931142155,323595.5266760821,210141.78859688423,230670.45861787986
2018-07-18,234686.06010659525,323127.33974763827,210234.12130957743,231155.76430640728
2018-07-19,235024.10844750798,321578.1140751838,209565.1512048085,230283.9558820291
2018-07-20,232891.60349930046,322065.06881712103,209377.37147330178,230020.78165448402
2018-07-23,232253.71228085615,322573.33974171407,209655.25186725578,230448.42726120618
2018-07-24,232915.2068745831,323536.18207545544,210574.47315494277,231608.03557306714
2018-07-25,233725.12269254506,327263.27876923414,212617.05932995584,233581.99243611848
2018-07-26,234158.68469191095,323096.6917438631,211231.03976913757,233030.8181124732
2018-07-27,232668.17154853142,319946.82424547774,209706.8077520935,231451.8728515113
2018-07-30,231355.4838341883,318660.2615195953,208284.04372832557,230242.9131154663
2018-07-31,232288.3172293638,320019.6050739488,209377.62870100047,231377.79566308093
2018-08-01,231371.5861368176,320363.4548583724,209250.81102472002,230991.1928229215
2018-08-02,232934.40962057578,323506.61068885314,210426.64772128194,232249.60408745913
2018-08-03,233587.60302723295,324622.4430778127,211152.127222965,233244.74102014297
2018-08-06,234636.05295557267,326514.83959699864,211736.27170393866,234100.0322335874
2018-08-07,234724.4655985806,327808.3024199284,212529.46019216496,234873.23791390628
2018-08-08,234612.6496088941,328280.1893855152,212517.26218068026,234774.4349612296
2018-08-09,235247.640412579,328240.38777493377,212258.50640107162,234453.70075618796
2018-08-10,235111.62096179757,325500.6397363873,210517.18480327618,232882.86394422987
2018-08-13,234142.38236067758,324343.00918364635,209840.05096474366,232011.15562416037
2018-08-14,235545.6830326737,327278.47192272916,210892.26605780734,233491.498141063
2018-08-15,234572.74390237805,322595.7288121552,208850.87348340417,231747.8812923066
2018-08-16,235966.2431727737,323646.020210192,210094.54712042387,233623.0352026812
2018-08-17,236388.10349880034,324198.7484396489,210745.44301776798,234445.3920985667
2018-08-20,237388.24651925228,324560.94490285305,211006.15984301906,234947.21499802798
2018-08-21,237357.3420999203,325409.90274112875,211502.9725156432,235498.18911305582
2018-08-22,237881.01698542893,326269.8662401712,211804.918263013,235358.44349812507
2018-08-23,238326.78072964435,325747.21750420006,211476.07962851552,235045.91784639595
2018-08-24,238870.75851846818,327930.3799616807,212887.09177896444,236460.49183248947
2018-08-27,239347.92675352577,329757.60386983806,214545.03057697747,238327.43718955154
2018-08-28,239210.30707391156,329862.78440837207,214705.7981593483,238442.55714454464
2018-08-29,240462.28610691332,333853.23067055654,216205.83585858636,239725.59406901995
2018-08-30,240097.1338901463,332663.0857445901,215474.81458684796,238755.08279627375
2018-08-31,239981.71738558615,333120.66537396447,215442.60110203526,238763.2913495863
2018-09-04,239179.50266888167,331670.9380703596,214754.0361025451,238352.0628494892
2018-09-05,237866.91496884055,327209.396107538,213444.52314436747,237710.5944394059
2018-09-06,237019.99385912184,325705.35088932497,212467.30315307816,236995.0488408922
2018-09-07,236189.47509493856,324661.26972138236,211853.723393265,236534.4689166111
2018-09-10,236791.16113604244,325561.73365735204,212358.01644145628,236945.69741670822
2018-09-11,237239.22520920492,327882.8460079155,213311.2160460592,237727.01154603096
2018-09-12,236877.27345010336,327465.5298398808,213211.57109306275,237784.57152352753
2018-09-13,237496.3619797631,328979.85181555175,214543.82945182399,239190.93695630846
