Date,SPY Buy & Hold,System E Original,A: 80%SysE/20%R3 static,D: 15%vol-target on A (always),H1_BearTrap>=0.35,H1_BearTrap>=0.40,H1_BearTrap>=0.45,H1_BearTrap>=0.50,H2_VIX>=20,H2_VIX>=22,H2_VIX>=25,H2_VIX>=28,H2_VIX>=32,H3_CompRisk>=30,H3_CompRisk>=40,H3_CompRisk>=50,H3_CompRisk>=60,H3_CompRisk>=70,H4_State=Stress_only,H4_State=Warn+Stress,H4_State=Watch+Warn+Stress,H5_Liq>=30,H5_Liq>=40,H5_Liq>=50,H5_Liq>=60,H5_Liq>=70,H6_D1>=20,H6_D1>=30,H6_D1>=40,H6_D1>=50,H6_D1>=60,H7_D2>=7,H7_D2>=9,H7_D2>=11,H7_D2>=13,H8_Avol>=15pct,H8_Avol>=18pct,H8_Avol>=20pct,H8_Avol>=25pct,H8_Avol>=30pct,H8b_SPYvol>=15pct,H8b_SPYvol>=18pct,H8b_SPYvol>=20pct,H8b_SPYvol>=25pct,H9_Composite>=2of7,H9_Composite>=3of7,H9_Composite>=4of7,H9b_BearTrap|VIX&Risk,H9c_BearTrap&(VIX|Risk),H9d_BearTrap&VIX&(Risk|Liq)
2007-05-18,1.4551150933294434,2.440555149320057,2.226387471436657,1.98460082614656,2.226387471436657,2.226387471436657,2.226387471436657,2.226387471436657,2.226387471436657,2.226387471436657,2.226387471436657,2.226387471436657,2.226387471436657,2.226387471436657,2.226387471436657,2.226387471436657,2.226387471436657,2.226387471436657,2.226387471436657,2.226387471436657,2.226387471436657,1.98460082614656,2.157322078387603,2.157322078387603,2.226387471436657,2.226387471436657,2.18494732433289,2.2056914613488017,2.226387471436657,2.226387471436657,2.226387471436657,2.0930466502452596,2.1037107843350693,2.203253428527655,2.2190838764844303,1.98460082614656,1.962205103553074,2.050604780961651,2.166777348690477,2.226387471436657,2.1574455456368953,2.185682480861164,2.226387471436657,2.226387471436657,2.0351862822808897,2.1951036686437675,2.234477932381747,2.226387471436657,2.226387471436657,2.226387471436657
2007-05-25,1.4462482367605791,2.4192768204478265,2.2080329080026977,1.9754048045379082,2.2080329080026977,2.2080329080026977,2.2080329080026977,2.2080329080026977,2.2080329080026977,2.2080329080026977,2.2080329080026977,2.2080329080026977,2.2080329080026977,2.2080329080026977,2.2080329080026977,2.2080329080026977,2.2080329080026977,2.2080329080026977,2.2080329080026977,2.2080329080026977,2.2080329080026977,1.9754048045379082,2.146969074169674,2.146969074169674,2.2080329080026977,2.2080329080026977,2.1669343976618425,2.1875075179146677,2.2080329080026977,2.2080329080026977,2.2080329080026977,2.0757913620238555,2.086367579913933,2.185089584482618,2.2007895246257543,1.9754048045379082,1.9531128567419522,2.041102917600472,2.1563789685621506,2.2080329080026977,2.1396593464102382,2.1676634934853625,2.2080329080026977,2.2080329080026977,2.0254194086296113,2.17700701204327,2.216056670369696,2.2080329080026977,2.2080329080026977,2.2080329080026977
2007-06-01,1.4690342213484988,2.4342385838440084,2.2192520953966444,1.9808494236957344,2.2192520953966444,2.2192520953966444,2.2192520953966444,2.2192520953966444,2.2192520953966444,2.2192520953966444,2.2192520953966444,2.2192520953966444,2.2192520953966444,2.2192520953966444,2.2192520953966444,2.2192520953966444,2.2192520953966444,2.2192520953966444,2.2192520953966444,2.2192520953966444,2.2192520953966444,1.9808494236957344,2.157400433773148,2.157400433773148,2.2192520953966444,2.2192520953966444,2.177944760319774,2.1986224142009516,2.2192520953966444,2.2192520953966444,2.2192520953966444,2.08633861981013,2.0969685762880688,2.1961921950605765,2.211971907823904,1.9808494236957344,1.95849603473807,2.0467286141780714,2.1623223894836734,2.2192520953966444,2.150531122405778,2.1786775607360305,2.2192520953966444,2.2192520953966444,2.035260201612362,2.1880685544403633,2.2273166271259437,2.2192520953966444,2.2192520953966444,2.2192520953966444
2007-06-08,1.4400503776771816,2.4073531513045534,2.1950821562393807,1.968895368424437,2.1950821562393807,2.1950821562393807,2.1950821562393807,2.1950821562393807,2.1950821562393807,2.1950821562393807,2.1950821562393807,2.1950821562393807,2.1950821562393807,2.1950821562393807,2.1950821562393807,2.1950821562393807,2.1950821562393807,2.1950821562393807,2.1950821562393807,2.1950821562393807,2.1950821562393807,1.968895368424437,2.1439103017171717,2.1439103017171717,2.1950821562393807,2.1950821562393807,2.154224700550989,2.17467715350197,2.1950821562393807,2.1950821562393807,2.1950821562393807,2.063616245183624,2.074130430496201,2.172273401948979,2.1878812574013686,1.968895368424437,1.9466768779824823,2.0343769903309736,2.149273178852597,2.1950821562393807,2.127109625365326,2.1549495200165856,2.1950821562393807,2.1950821562393807,2.0225338071710643,2.164238236135181,2.2030588569189162,2.1950821562393807,2.1950821562393807,2.1950821562393807
2007-06-15,1.4656958766304264,2.504088573647861,2.272132833828969,2.006526264877788,2.272132833828969,2.272132833828969,2.272132833828969,2.272132833828969,2.272132833828969,2.272132833828969,2.272132833828969,2.272132833828969,2.272132833828969,2.272132833828969,2.272132833828969,2.272132833828969,2.272132833828969,2.272132833828969,2.272132833828969,2.272132833828969,2.272132833828969,2.006526264877788,2.218686299498631,2.218686299498631,2.272132833828969,2.272132833828969,2.2298412201358624,2.251011584876051,2.272132833828969,2.272132833828969,2.272132833828969,2.102596961694098,2.1133097549009303,2.2133065997939014,2.2646791726361877,2.006526264877788,1.9838831192070288,2.073259417044937,2.190351581362167,2.272132833828969,2.2017743651227297,2.2305914818523545,2.272132833828969,2.272132833828969,2.061189878738728,2.2402062458452128,2.280389528672067,2.272132833828969,2.272132833828969,2.272132833828969
2007-06-22,1.4415658104768327,2.5086996791675045,2.2766298535343497,2.0085973523768783,2.2766298535343497,2.2766298535343497,2.2766298535343497,2.2766298535343497,2.2766298535343497,2.2766298535343497,2.2766298535343497,2.2766298535343497,2.2766298535343497,2.2766298535343497,2.2766298535343497,2.2766298535343497,2.2766298535343497,2.2766298535343497,2.2766298535343497,2.2766298535343497,2.2766298535343497,2.0085973523768783,2.2204712078627353,2.2204712078627353,2.2766298535343497,2.2766298535343497,2.2342545360113792,2.2554668012716386,2.2766298535343497,2.2766298535343497,2.2766298535343497,2.106279701383905,2.117011258257503,2.2171832495795103,2.269161440008095,2.0085973523768783,1.985930835003112,2.0753993848769925,2.192612408871967,2.2766298535343497,2.2061321309009183,2.235006282650616,2.2766298535343497,2.2766298535343497,2.0633173886875538,2.244640076245307,2.2849028900802115,2.2766298535343497,2.2766298535343497,2.2766298535343497
2007-06-29,1.4404171149010514,2.5422065308132225,2.3051415082344344,2.032849406623634,2.3051415082344344,2.3051415082344344,2.3051415082344344,2.3051415082344344,2.3051415082344344,2.3051415082344344,2.3051415082344344,2.3051415082344344,2.3051415082344344,2.3051415082344344,2.3051415082344344,2.3051415082344344,2.3051415082344344,2.3051415082344344,2.3051415082344344,2.3051415082344344,2.3051415082344344,2.032849406623634,2.247753492069961,2.247753492069961,2.3051415082344344,2.3051415082344344,2.2622354981972,2.283713417877113,2.3051415082344344,2.3051415082344344,2.3051415082344344,2.1326579549477973,2.143523909797201,2.244950417404655,2.29757956311046,2.032849406623634,2.010331389833363,2.1008992137697144,2.219552400114958,2.3051415082344344,2.2337608986785873,2.2629966594281705,2.3051415082344344,2.3051415082344344,2.088668769605511,2.2727511030248797,2.3135181531736198,2.3051415082344344,2.3051415082344344,2.3051415082344344
2007-07-06,1.4648338369581613,2.667984369313463,2.398895067173008,2.1128375845463965,2.398895067173008,2.398895067173008,2.398895067173008,2.398895067173008,2.398895067173008,2.398895067173008,2.398895067173008,2.398895067173008,2.398895067173008,2.398895067173008,2.398895067173008,2.398895067173008,2.398895067173008,2.398895067173008,2.398895067173008,2.398895067173008,2.398895067173008,2.1128375845463965,2.336177804900176,2.336177804900176,2.3958234066548556,2.398895067173008,2.3542440054213887,2.376595464275099,2.398895067173008,2.398895067173008,2.398895067173008,2.216554527607323,2.2278479379558256,2.3332644601576726,2.3910255664107622,2.1128375845463965,2.092094579541905,2.1863459325757213,2.30982492178796,2.398895067173008,2.3246113012767977,2.355036124220072,2.398895067173008,2.398895067173008,2.1708348529121895,2.365187295652964,2.407612402812616,2.398895067173008,2.398895067173008,2.398895067173008
2007-07-13,1.482740040908812,2.8049862705314865,2.5075957205859427,2.1903296788058597,2.5075957205859427,2.5075957205859427,2.5075957205859427,2.5075957205859427,2.5075957205859427,2.5075957205859427,2.5075957205859427,2.5075957205859427,2.5075957205859427,2.5075957205859427,2.5075957205859427,2.5075957205859427,2.5075957205859427,2.5075957205859427,2.5075957205859427,2.5075957205859427,2.5075957205859427,2.1903296788058597,2.4419987580365365,2.4419987580365365,2.50434610381722,2.5075957205859427,2.4609213941845267,2.4842856602324233,2.5075957205859427,2.5075957205859427,2.5075957205859427,2.316956950872424,2.328761914513117,2.438953448630719,2.4993696307062336,2.1903296788058597,2.168792031442073,2.285415389472709,2.414489557479474,2.5075957205859427,2.4299459492310578,2.461749406104246,2.5075957205859427,2.5075957205859427,2.2691663295467834,2.472360555542329,2.516708063115603,2.5075957205859427,2.5075957205859427,2.5075957205859427
2007-07-20,1.4698127609635783,2.706745100021126,2.433399402519703,2.1296133366303467,2.433399402519703,2.433399402519703,2.433399402519703,2.433399402519703,2.433399402519703,2.433399402519703,2.433399402519703,2.433399402519703,2.433399402519703,2.433399402519703,2.433399402519703,2.433399402519703,2.433399402519703,2.433399402519703,2.433399402519703,2.433399402519703,2.433399402519703,2.1296133366303467,2.36974336412228,2.36974336412228,2.430245937454138,2.433399402519703,2.3881061054200905,2.41077905488101,2.433399402519703,2.433399402519703,2.433399402519703,2.2484013725304153,2.259857043488139,2.3667881612449704,2.425416711356998,2.1296133366303467,2.1044156510438867,2.217793082671526,2.3430481230793143,2.433399402519703,2.358047181398263,2.3889096176027693,2.433399402519703,2.433399402519703,2.2020248101423263,2.3992067976827567,2.442242123331991,2.433399402519703,2.433399402519703,2.433399402519703
2007-07-27,1.3894756569361817,2.82804577605568,2.5336095310201086,2.1986532908764036,2.5336095310201086,2.5336095310201086,2.5336095310201086,2.5336095310201086,2.5336095310201086,2.5336095310201086,2.5336095310201086,2.5336095310201086,2.5336095310201086,2.5336095310201086,2.5336095310201086,2.5336095310201086,2.5336095310201086,2.5336095310201086,2.5336095310201086,2.5336095310201086,2.5336095310201086,2.1986532908764036,2.4673320652560857,2.4673320652560857,2.5303262027109206,2.5336095310201086,2.4864510049252644,2.5100576519849462,2.5336095310201086,2.5336095310201086,2.5336095310201086,2.340993073764688,2.3529205021567,2.464255163795398,2.5252981036432147,2.1986532908764036,2.1725700790282025,2.3091243000506774,2.4395374841160957,2.5336095310201086,2.45515422055232,2.4872876066447427,2.5336095310201086,2.5336095310201086,2.2927066722965423,2.4980088361996904,2.542816405036336,2.5336095310201086,2.5336095310201086,2.5336095310201086
2007-08-03,1.3769325186932386,2.714759506790368,2.4509618356918095,2.1452268505521994,2.4509618356918095,2.4509618356918095,2.4509618356918095,2.4509618356918095,2.4717764848678994,2.4717764848678994,2.4509618356918095,2.4509618356918095,2.4509618356918095,2.4509618356918095,2.4509618356918095,2.4509618356918095,2.4509618356918095,2.4509618356918095,2.4509618356918095,2.4509618356918095,2.4509618356918095,2.1452268505521994,2.4071165286487624,2.4071165286487624,2.447785611304689,2.4509618356918095,2.4257688682896132,2.428178231522634,2.4509618356918095,2.4509618356918095,2.4509618356918095,2.2838608554809126,2.2954971935445965,2.40411471933929,2.442921531512543,2.1452268505521994,2.119777450850304,2.252769843032696,2.359958469172932,2.4509618356918095,2.3952358857136127,2.406150957215949,2.4509618356918095,2.4509618356918095,2.2367528894638298,2.437044629297938,2.4807586640134325,2.4509618356918095,2.4509618356918095,2.4509618356918095
2007-08-10,1.3856459464969755,2.6996256673437857,2.4366986309533893,2.1369727952367636,2.4366986309533893,2.4366986309533893,2.4366986309533893,2.4366986309533893,2.462265984927886,2.462265984927886,2.441217983848858,2.4366986309533893,2.4366986309533893,2.4366986309533893,2.4366986309533893,2.4366986309533893,2.4366986309533893,2.4366986309533893,2.4366986309533893,2.4366986309533893,2.4366986309533893,2.1369727952367636,2.3978548167822287,2.3978548167822287,2.433540890386812,2.4366986309533893,2.4113420549543423,2.414047614410105,2.4366986309533893,2.4366986309533893,2.4366986309533893,2.275073386766802,2.2866649524195766,2.3948645573468785,2.4287051167742764,2.1369727952367636,2.1116213155999795,2.244102001264563,2.3462248523006477,2.4366986309533893,2.386019886254578,2.392148526319415,2.4366986309533893,2.4366986309533893,2.228146675127177,2.4276677649484952,2.4712136039039425,2.4366986309533893,2.4366986309533893,2.4366986309533893
2007-08-17,1.3856459464969755,2.6466218274883686,2.400857889377347,2.1160746200570615,2.400857889377347,2.400857889377347,2.400857889377347,2.400857889377347,2.4381866583184224,2.4381866583184224,2.4173444927159675,2.412474118883389,2.400857889377347,2.400857889377347,2.400857889377347,2.400857889377347,2.400857889377347,2.400857889377347,2.400857889377347,2.400857889377347,2.400857889377347,2.1160746200570615,2.3744053886340075,2.3744053886340075,2.3977465951632952,2.400857889377347,2.3873696260404365,2.3900482880962257,2.412474118883389,2.412474118883389,2.412474118883389,2.252824679488307,2.264302887324754,2.371444371950672,2.4045600724637493,2.1160746200570615,2.090971061060023,2.2221561735740654,2.3117148650817136,2.400857889377347,2.362686195869588,2.3569630601915095,2.400857889377347,2.400857889377347,2.2063568799334017,2.403926785960324,2.447046775521307,2.400857889377347,2.400857889377347,2.400857889377347
2007-08-24,1.4203086228416375,2.851348601718242,2.559620764540694,2.205911909966973,2.559620764540694,2.559620764540694,2.559620764540694,2.559620764540694,2.5416991146380976,2.5416991146380976,2.5199721013767604,2.514894957337772,2.559620764540694,2.559620764540694,2.559620764540694,2.559620764540694,2.559620764540694,2.559620764540694,2.559620764540694,2.559620764540694,2.559620764540694,2.205911909966973,2.531020703656383,2.531020703656383,2.556303728030487,2.559620764540694,2.4887246610584963,2.491517044878819,2.514894957337772,2.514894957337772,2.514894957337772,2.3484676506430464,2.3604331622235466,2.4721233052589953,2.5066449225386007,2.205911909966973,2.179742587179749,2.3164971228479097,2.464582929519049,2.559620764540694,2.462993303536121,2.5128232773853107,2.559620764540694,2.559620764540694,2.300027075109203,2.5059847500536203,2.5509353853613956,2.559620764540694,2.559620764540694,2.559620764540694
2007-08-31,1.413222720966429,2.895450245252578,2.59728840059706,2.2232844523817556,2.59728840059706,2.59728840059706,2.59728840059706,2.59728840059706,2.5617161313989016,2.5786482793890424,2.5566054163924177,2.5514544649422843,2.59728840059706,2.59728840059706,2.59728840059706,2.59728840059706,2.59728840059706,2.59728840059706,2.59728840059706,2.59728840059706,2.59728840059706,2.2232844523817556,2.550500799121043,2.550500799121043,2.5759784152374157,2.59728840059706,2.5083244803158307,2.5111388554070366,2.5347008793773913,2.5514544649422843,2.5514544649422843,2.3669628832433145,2.3790226285765352,2.5080610332003572,2.5430844978138927,2.2232844523817556,2.196909034478932,2.334740573249789,2.4835516841713696,2.59728840059706,2.4823904768501035,2.5498022369240685,2.59728840059706,2.59728840059706,2.3181408165224227,2.525720500227686,2.5710251418830983,2.59728840059706,2.59728840059706,2.59728840059706
2007-09-07,1.3986684330830956,2.939637044719137,2.636250217673272,2.2419605757017327,2.636250217673272,2.636250217673272,2.636250217673272,2.636250217673272,2.583235162096718,2.599771579267524,2.5949569496863854,2.589728729024207,2.636250217673272,2.636250217673272,2.636250217673272,2.636250217673272,2.636250217673272,2.636250217673272,2.636250217673272,2.636250217673272,2.636250217673272,2.2419605757017327,2.5719256183343724,2.5719256183343724,2.5976172525445516,2.636250217673272,2.529395008322587,2.532233024840429,2.5559929754705357,2.5723550034996543,2.589728729024207,2.386845939886788,2.399006989976946,2.5286061093711862,2.581233204361228,2.2419605757017327,2.21536359795449,2.3543529547511555,2.5044141147413455,2.636250217673272,2.5032431529997177,2.5880517160010608,2.636250217673272,2.636250217673272,2.3376137560808607,2.5469371589793424,2.5926223705045333,2.636250217673272,2.636250217673272,2.636250217673272
2007-09-14,1.425766066405544,3.024614796344857,2.6995077710636597,2.2743490637371186,2.6995077710636597,2.6995077710636597,2.6995077710636597,2.6995077710636597,2.620553874141407,2.6373291846966413,2.631984599266679,2.651869986422549,2.6995077710636597,2.6995077710636597,2.6995077710636597,2.6995077710636597,2.6995077710636597,2.6995077710636597,2.6995077710636597,2.6995077710636597,2.6995077710636597,2.2743490637371186,2.609080947032002,2.609080947032002,2.659377249850774,2.6995077710636597,2.565935918475826,2.568814934405089,2.616763329195724,2.6335143748162575,2.651869986422549,2.4435947155862783,2.456044902353548,2.588725322989084,2.643170609294677,2.2743490637371186,2.2473678526965344,2.3883651195200057,2.563958148346981,2.6995077710636597,2.539406260321628,2.650152733007904,2.6995077710636597,2.6995077710636597,2.371384097981936,2.583731491847869,2.6300766948746563,2.6995077710636597,2.6995077710636597,2.6995077710636597
2007-09-21,1.4620662140949754,3.2411605307108893,2.8652443098035327,2.3664912904076436,2.8652443098035327,2.8652443098035327,2.8652443098035327,2.8652443098035327,2.7267221281369904,2.7441770680825828,2.793053013029412,2.8146817988014594,2.8652443098035327,2.8652443098035327,2.8652443098035327,2.8652443098035327,2.8652443098035327,2.8652443098035327,2.8652443098035327,2.8652443098035327,2.8652443098035327,2.3664912904076436,2.768747735976778,2.768747735976778,2.8226499713885094,2.8652443098035327,2.6698913986578114,2.672887054087392,2.77741976498418,2.7951992426585788,2.8146817988014594,2.5422488746912952,2.6068340148980913,2.7476603626950147,2.8054483225797373,2.3664912904076436,2.3384169714958065,2.4851265550109933,2.7213726049882694,2.8652443098035327,2.6422869266968356,2.812859114448577,2.8652443098035327,2.8652443098035327,2.4674575699757604,2.6884079360109436,2.7910283514443117,2.8652443098035327,2.8652443098035327,2.8652443098035327
2007-09-28,1.4679348384615767,3.298086305397001,2.911208797124232,2.3891844690017465,2.911208797124232,2.911208797124232,2.911208797124232,2.911208797124232,2.770001368323565,2.7877333575990297,2.837859401568138,2.859835158118901,2.911208797124232,2.911208797124232,2.911208797124232,2.911208797124232,2.911208797124232,2.911208797124232,2.911208797124232,2.911208797124232,2.911208797124232,2.3891844690017465,2.8131642172412485,2.8131642172412485,2.8679311567927503,2.911208797124232,2.69549399545679,2.715311810028502,2.821975363658636,2.8400400611913685,2.859835158118901,2.5826001075970804,2.6486530627939295,2.7917385585649312,2.850453557704325,2.3891844690017465,2.3608409348447252,2.5089573719552205,2.7470067202072475,2.911208797124232,2.684225989486667,2.8579832341121634,2.911208797124232,2.911208797124232,2.506621695912614,2.7310790434118317,2.8358022601936397,2.911208797124232,2.911208797124232,2.911208797124232
2007-10-05,1.4993949871787007,3.456937255508178,3.0331308653157105,2.4615795072903177,3.0331308653157105,3.0331308653157105,3.0331308653157105,3.0331308653157105,2.8860096381710756,2.9044842470785466,2.956709580853665,2.979605686948366,3.0331308653157105,3.0331308653157105,3.0331308653157105,3.0331308653157105,3.0331308653157105,3.0331308653157105,3.0331308653157105,3.0331308653157105,3.0331308653157105,2.4615795072903177,2.930980156746215,2.930980156746215,2.988040747836979,3.0331308653157105,2.777170564821583,2.8290296690808816,2.940160315924009,2.958981566984135,2.979605686948366,2.6907599712045323,2.759579238771595,2.908657186746587,2.9698311830338344,2.4615795072903177,2.4323771314376663,2.584981667008077,2.861502094800399,3.0331308653157105,2.7966419675006158,2.9776762039547027,3.0331308653157105,3.0331308653157105,2.611599566837293,2.8454572376849803,2.9545662859434985,3.0331308653157105,3.0331308653157105,3.0331308653157105
2007-10-12,1.5040122502664541,3.462514431705953,3.0371378499472326,2.464030940471511,3.0371378499472326,3.0371378499472326,3.0371378499472326,3.0371378499472326,2.889822265050718,2.9083212802489995,2.960615607456682,2.983541960958869,3.0371378499472326,3.0371378499472326,3.0371378499472326,3.0371378499472326,3.0371378499472326,3.0371378499472326,3.0371378499472326,3.0371378499472326,3.0371378499472326,2.464030940471511,2.9336320024662874,2.9336320024662874,2.9919881651712776,3.0371378499472326,2.7799362882330243,2.8327670213117906,2.944044479754471,2.9628905950446924,2.983541960958869,2.694314659192124,2.7632248419750933,2.9124997326713062,2.9737545442197004,2.464030940471511,2.434799482611586,2.5880411999373676,2.8652823454476914,3.0371378499472326,2.8003365332418397,2.9816099289790112,3.0371378499472326,3.0371378499472326,2.6139624484548705,2.8492162919188204,2.958469481099358,3.0371378499472326,3.0371378499472326,3.0371378499472326
2007-10-19,1.4399381809502185,3.4337788189843423,3.021491171940379,2.452777154657331,3.021491171940379,3.021491171940379,3.021491171940379,3.021491171940379,2.8749345251086305,2.8933382373774594,2.945363155509944,2.968171397392296,3.021491171940379,3.021491171940379,3.021491171940379,3.021491171940379,3.021491171940379,3.021491171940379,3.021491171940379,3.021491171940379,3.021491171940379,2.452777154657331,2.918183241302738,2.918183241302738,2.976574088585467,3.021491171940379,2.7652969020623352,2.8181732176582392,2.9288773986773404,2.947626422853429,2.968171397392296,2.680434132194557,2.748989304604383,2.8974951633156723,2.9584344033095236,2.452777154657331,2.421977616864152,2.574708170840715,2.850521029869368,3.021491171940379,2.785909804455978,2.9662493188237686,3.021491171940379,3.021491171940379,2.6001970949535735,2.834537745177088,2.9432280855319264,3.021491171940379,3.021491171940379,3.021491171940379
2007-10-26,1.4779395128072097,3.720662882735543,3.233813444139149,2.619115394730358,3.233813444139149,3.233813444139149,3.233813444139149,3.233813444139149,3.0699810708078483,3.089633361252885,3.1523358593973443,3.17674685219497,3.233813444139149,3.233813444139149,3.233813444139149,3.233813444139149,3.233813444139149,3.233813444139149,3.233813444139149,3.233813444139149,3.233813444139149,2.619115394730358,3.116163945197878,3.116163945197878,3.1857400063037,3.233813444139149,2.959616225912301,3.0162081967373453,3.134691637042114,3.154758168100746,3.17674685219497,2.8622850278907204,2.9421626823140685,3.1011041503196126,3.166325632810718,2.619115394730358,2.5921716573441436,2.755634692870092,3.050829112061635,3.233813444139149,2.974916572868622,3.17468970783747,3.233813444139149,3.233813444139149,2.776604403390858,3.033722670911186,3.150050756576853,3.233813444139149,3.233813444139149,3.233813444139149
2007-11-02,1.4546585365651516,3.748718702996906,3.25741352978936,2.6333881240665744,3.25741352978936,3.25741352978936,3.25741352978936,3.25741352978936,3.0923328843223516,3.1121282584936485,3.175341328811432,3.1999304708841416,3.25741352978936,3.25741352978936,3.25741352978936,3.25741352978936,3.25741352978936,3.25741352978936,3.25741352978936,3.25741352978936,3.25741352978936,2.6333881240665744,3.1388520054097127,3.1388520054097127,3.208989256239354,3.25741352978936,2.975693750735234,3.0382202184607623,3.157568340475724,3.1777813153103707,3.1999304708841416,2.8778828971439743,2.9581453942426843,3.123735735233828,3.1894331983588238,2.6333881240665744,2.606253112838735,2.7757450721160843,3.0730937941753482,3.25741352978936,2.991128221705404,3.197858313668333,3.25741352978936,3.25741352978936,2.791735360661041,3.055862511724282,3.17303954951185,3.25741352978936,3.25741352978936,3.25741352978936
2007-11-09,1.3963559166109998,3.4206408146124105,3.0223989537416855,2.492206939255011,3.0223989537416855,3.0223989537416855,3.0223989537416855,3.0223989537416855,2.926176843809221,2.9449085805534305,2.9462480652841774,2.969063159712415,3.0223989537416855,3.0223989537416855,3.0223989537416855,3.0223989537416855,3.0223989537416855,3.0223989537416855,3.0223989537416855,3.0223989537416855,3.0223989537416855,2.492206939255011,2.912391359077388,2.912391359077388,2.9774683754240154,3.0223989537416855,2.8161608791749213,2.874971738885445,2.9297573554435448,2.948512012607443,2.969063159712415,2.723593860349697,2.7995533250420666,2.9558923688203302,2.9593232402310488,2.492206939255011,2.4665266900502893,2.6265998060954403,2.8513774451186285,3.0223989537416855,2.8307678774005334,2.9671405036714265,3.0223989537416855,3.0223989537416855,2.642064864961449,2.8916660832366405,3.002547009523229,3.0223989537416855,3.0223989537416855,3.0223989537416855
2007-11-16,1.4026097186607505,3.4311377122923394,3.0292587136261355,2.4944714680096283,3.0292587136261355,3.0292587136261355,3.0292587136261355,3.0292587136261355,2.928835696691591,2.947584453915044,2.948546510384845,2.9713794034644003,3.0292587136261355,3.0292587136261355,3.0292587136261355,3.0292587136261355,3.0292587136261355,3.0292587136261355,3.0292587136261355,3.0292587136261355,3.0292587136261355,2.4944714680096283,2.91900144124013,2.91900144124013,2.984226159036158,3.0292587136261355,2.8187197667167503,2.8775840645590764,2.9320429357105664,2.950812223872574,2.9713794034644003,2.726068637430008,2.8020971222303275,2.958578222534688,2.961631885617344,2.4944714680096283,2.4687678846018617,2.6289864501152795,2.853601879169552,3.024756806140248,2.8333400375029107,2.9694552475091953,3.024756806140248,3.0292587136261355,2.6444655612134453,2.894293578125246,3.0052752556945475,3.0292587136261355,3.0292587136261355,3.0292587136261355
2007-11-23,1.386639037747827,3.45628404554123,3.0518524432706644,2.5038554513865487,3.0518524432706644,3.0518524432706644,3.0518524432706644,3.0518524432706644,2.9398537202865516,2.9586730086940167,2.959638684336069,2.9927424353015795,3.0518524432706644,3.0518524432706644,3.0518524432706644,3.0518524432706644,3.0518524432706644,3.0518524432706644,3.0518524432706644,3.0518524432706644,3.0518524432706644,2.5038554513865487,2.940772816890123,2.940772816890123,3.0064840133198167,3.0518524432706644,2.8293235438191493,2.888409283998872,2.943073024658058,2.9619129212396715,2.9825574727613335,2.7363238690917275,2.8126383663987795,2.969708134909167,2.9727732856051206,2.5038554513865487,2.4780551733472667,2.6388764670837705,2.864336879726541,3.0465036001962202,2.8439988147846194,2.9806260782998035,3.0465036001962202,3.0518524432706644,2.6544138092433442,2.9051816572928653,3.0165808382214188,3.0518524432706644,3.0518524432706644,3.0518524432706644
2007-11-30,1.4302211984889597,3.491126799573774,3.0978010591236034,2.523045678036313,3.0978010591236034,3.0978010591236034,3.0978010591236034,3.0978010591236034,2.962385555811726,2.981349080345013,2.9823221571868554,3.0378010923181322,3.0978010591236034,3.0978010591236034,3.0978010591236034,3.0978010591236034,3.0978010591236034,3.0978010591236034,3.0978010591236034,3.0978010591236034,3.0978010591236034,2.523045678036313,2.9850490206010853,2.9850490206010853,3.0517495631994125,3.0978010591236034,2.851008246121488,2.9105468354244257,2.965629533804271,2.9846138244583376,3.02672819618366,2.75729579668681,2.8341951889801815,2.9924687827576673,2.995557425599119,2.523045678036313,2.4970476596750304,2.659101531384517,2.8862899337228463,3.092371683998461,2.8657959923401988,3.0034704042248874,3.092371683998461,3.0978010591236034,2.674757955944559,2.927447756732158,3.039700731169212,3.0978010591236034,3.0978010591236034,3.0978010591236034
2007-12-07,1.4518684329173386,3.615475876994153,3.185578454805469,2.5615423535583153,3.185578454805469,3.185578454805469,3.185578454805469,3.185578454805469,3.0075856869492283,3.026838557274812,3.0660954145485144,3.1238783656465396,3.185578454805469,3.1443996398103637,3.1443996398103637,3.1443996398103637,3.1443996398103637,3.1443996398103637,3.1443996398103637,3.1443996398103637,3.1443996398103637,2.5615423535583153,3.069631543497244,3.069631543497244,3.138222071865511,3.185578454805469,2.8945089803003925,2.954956010450591,3.0489338963380184,3.0684514546214587,3.1124917147012225,2.799366664656924,2.877439389236242,3.0765270582463073,3.0797024608870087,2.5615423535583153,2.535147656973653,2.699674149520167,2.9303289965143806,3.1799952362282875,2.909522358212116,3.049297408705192,3.1799952362282875,3.185578454805469,2.715569460082698,2.9721148063141714,3.0860805386179977,3.1443996398103637,3.185578454805469,3.185578454805469
