Date,SPY Buy & Hold,System E Original,R3 Vol-Adjusted,R7 Full Kelly,A: Calmar blend Sys80/R320,C: Regime-switch SysE<->R7 (BearScore),D: 15% vol-target on [A]
2004-10-15,1.0116343758339645,1.049829865382267,1.0368135307315485,1.0428826694687034,1.0472163744808194,1.0464117688634018,1.0472163744808194
2004-10-22,1.0000862972055038,1.0553284151139803,1.0412900840140387,1.0448039047553705,1.0525084039750077,1.05011596084097,1.0525084039750077
2004-10-29,1.029273400321237,1.0562172739634579,1.0439402653365455,1.051721492387295,1.0537530510924722,1.054034574377525,1.0537530510924722
2004-11-05,1.066370838879284,1.0497133967220158,1.0400624644403635,1.0542944411432225,1.0477788239526826,1.052078659728703,1.0477788239526826
2004-11-12,1.080100589597426,1.1209124609963788,1.0598183063939308,1.090234857011612,1.1086058475177178,1.1056908468321396,1.1086058475177178
2004-11-19,1.0708080484938496,1.115330991869968,1.0580729383624452,1.0875205004464534,1.103823959343756,1.1015615908422496,1.103823959343756
2004-11-26,1.0792893129872219,1.183567973011256,1.078707495080648,1.1194496514836043,1.1621487028103465,1.151429564886012,1.1611812711444407
2004-12-03,1.0874970785339793,1.1957441979958132,1.083020714147604,1.1254314089710973,1.1726416111846312,1.1604286825500918,1.1695243209924129
2004-12-10,1.088225891067856,1.1694184764403133,1.0765754989474285,1.1177507230537604,1.1505891541512658,1.1436948129824154,1.1515597788105147
2004-12-17,1.0943747482566513,1.1763816247047516,1.0785782623381064,1.1194456399492394,1.156497319881676,1.147966931820971,1.1559094468138231
2004-12-24,1.106560887495794,1.1923968697185863,1.0861185030575975,1.1271966900285584,1.1707087346199077,1.1597554015476377,1.1664609917130406
2004-12-31,1.1074774197612107,1.2052181313971522,1.091713835669775,1.132473263481316,1.181984366160274,1.168705036281892,1.1749068776674252
2005-01-07,1.0852119119565453,1.180269255083517,1.0782934145575265,1.1193516990492185,1.1595023855970104,1.1498378371610496,1.1574418447416817
2005-01-14,1.0833797798084845,1.184977595036584,1.0843531304714988,1.1254154285087437,1.1645056993212117,1.1552457476807048,1.1619417108458796
2005-01-21,1.070002055386023,1.1582742955925944,1.0766921707082673,1.114976529610558,1.1418637376350929,1.13687130296344,1.1408983567540694
2005-01-28,1.0759577021447293,1.1812470297762057,1.084593397868249,1.1260335216948916,1.1616551936439163,1.153782480011485,1.1606337638076023
2005-02-04,1.1016127321218712,1.2624971746092015,1.118700859723661,1.1666118142590425,1.2328768654617648,1.2142521341337709,1.2317928112417396
2005-02-11,1.106560887495794,1.280291408812918,1.1250881567208968,1.1749698584164272,1.2481844714488928,1.227158935619544,1.2443056824086096
2005-02-18,1.1030791630269206,1.2954507691396122,1.1236856975485792,1.175413490501076,1.2596940582733163,1.2346557253367498,1.2537828833483433
2005-02-25,1.1126085293547248,1.3368924370280182,1.1417929296221638,1.1946299391232835,1.2959889703171046,1.2644966281332506,1.2836450645394046
2005-03-04,1.1245196156759647,1.341388274605947,1.1423743358839547,1.1950323819098865,1.2996069915463275,1.2668358065522807,1.2864849111251926
2005-03-11,1.1030791630269206,1.2832972495749024,1.108099580556599,1.160513342433105,1.2467803697097586,1.2211080460538808,1.2399176871963242
2005-03-18,1.0903944062006357,1.2865461272417023,1.109566288347263,1.1609664422287111,1.2496353264442035,1.2228921427058945,1.241723557100188
2005-03-25,1.0775164389442606,1.278783458371442,1.111269129265066,1.1679787900172025,1.2439853997187482,1.222896036128387,1.2376018498301886
2005-04-01,1.0801839860565263,1.2907391648819477,1.1160736737227956,1.1696138186075897,1.2543643713946073,1.2294685887984373,1.2450111752994024
2005-04-08,1.0854276031712615,1.291227370562365,1.1319745249241844,1.1886778861391976,1.2583153740391968,1.23972093805587,1.2487572967737206
2005-04-15,1.050013115517667,1.3078729554028832,1.1095788431834868,1.149401188775842,1.2663068249724476,1.2272300987423854,1.2566880451938662
2005-04-22,1.063075280170663,1.3096380694901066,1.1036132821641815,1.1370178568593707,1.2663110358815337,1.2214473181356644,1.2566922241171758
2005-04-29,1.0647301559938536,1.31579873749588,1.113839782093093,1.1523708073035668,1.273422423163447,1.232566716338664,1.2637495937891103
2005-05-06,1.077056670639308,1.3150582135250568,1.1268184024067114,1.181440885144838,1.2758142192208912,1.2477664384653657,1.2661232219277705
2005-05-13,1.0644545850855225,1.3232569342741392,1.1206073957576514,1.1618551264046044,1.2807686202884894,1.2413133866430985,1.2710399897047124
2005-05-20,1.0957297076213381,1.3289498731245768,1.1536696266656505,1.2080217309278163,1.292729140295088,1.2686455357950515,1.2829096584217878
2005-05-27,1.1061240143678113,1.3814893699142188,1.1739378748421474,1.2350651006733877,1.3381530340618502,1.30792349243041,1.327988515407407
2005-06-03,1.1052037525713043,1.3741057286267728,1.1755400627430284,1.235010636713695,1.3327952360528224,1.3043994269913763,1.3226714148645309
2005-06-10,1.1056642460628585,1.36863865742233,1.17142505838296,1.2305560825804844,1.32761986845334,1.29945214338914,1.3175353590023233
2005-06-17,1.1208402260593113,1.3834925144406385,1.1752976216714826,1.2358788012609383,1.3400230078815354,1.3093139935819114,1.3298442850342311
2005-06-24,1.0988593021964452,1.3721246606061377,1.1765710352115863,1.2373339543795996,1.3315028396484967,1.3047056296946988,1.321388835414639
2005-07-01,1.10393861274704,1.3617105069643547,1.1828265831921323,1.2499157601356963,1.3248312592136018,1.3063878380503735,1.3147679318470822
2005-07-08,1.120470588089038,1.3597572286612474,1.190634375427566,1.2655404185900716,1.3250582860514082,1.313616172930908,1.3149932342046018
2005-07-15,1.1345085431125508,1.3977544828463528,1.1968298930786905,1.2800468064433832,1.3560546722115614,1.3394988444084768,1.3457541739417187
2005-07-22,1.1409736852574124,1.3853016374660654,1.1923975103048399,1.2736688599211103,1.3453840540330517,1.3301948409018893,1.3351646090469285
2005-07-29,1.142821046324091,1.3579591395799053,1.179344233483906,1.2584818791616608,1.3211928232283716,1.3091369364785435,1.3111571331720127
2005-08-05,1.1348782846809096,1.3610586145544674,1.1762127226883028,1.2558306862921502,1.322902594690918,1.3092520039117743,1.3128539173278135
2005-08-12,1.136539997977765,1.37076064271006,1.1852384530424964,1.265391285886354,1.3324767852863493,1.3189020187759755,1.3223553830282355
2005-08-19,1.131091256653069,1.3625877690454202,1.1853902689446527,1.2643093078074608,1.3261539244136222,1.3144063137169153,1.316080550172973
2005-08-26,1.115298764447789,1.3587796938325323,1.1853527919132596,1.263881175624168,1.3231799495843335,1.3123470551230356,1.3131291654524841
2005-09-02,1.1292444135768192,1.397473273884845,1.208919671579076,1.290216338808438,1.3585834552023226,1.344705237726463,1.348263748470347
2005-09-09,1.150763911565359,1.4498309973480554,1.2249074572420309,1.3107871761471488,1.4028923079693865,1.3806153923465923,1.3922360342312137
2005-09-16,1.1454592751780643,1.4090020719326115,1.2051023107514272,1.286356026197323,1.366747297411967,1.3483092028388854,1.3563655786945759
2005-09-23,1.1263529910010561,1.3775897283687384,1.195853492761963,1.2726241069631627,1.3402699065815271,1.326082939224502,1.330089308308634
2005-09-30,1.141193002405133,1.4622118192377798,1.2160637356964696,1.3084875421255489,1.4106547159692864,1.3854969854907642,1.3999394795124183
2005-10-07,1.1093794806172124,1.442636906936586,1.2092236347443468,1.299084099347921,1.3939582502601575,1.3712445920106109,1.3870041172702814
2005-10-14,1.1006611837034408,1.4277128455514578,1.1996496615031007,1.2878064323618952,1.3802139981975554,1.3581997826948495,1.3767976701367641
2005-10-21,1.095652837841646,1.4353735929902405,1.2066081363128986,1.2944228944620424,1.3877397720473708,1.3653327253365892,1.3823176000270097
2005-10-28,1.1111423056458472,1.4224904203260598,1.2129646486253889,1.3309853684011872,1.3792342268540707,1.3784881664689685,1.3760414817268303
2005-11-04,1.132567011385844,1.5220820986268577,1.2310015825397953,1.3736206799726463,1.4605751863830865,1.4488221402096548,1.4384002950288408
2005-11-11,1.147870831420222,1.649308732383237,1.27632774485227,1.4367888542446847,1.5689892034489274,1.5426868760946588,1.5069048238671374
2005-11-18,1.160577551040705,1.6663760220373371,1.28461562626149,1.4467340581460542,1.584014807928487,1.5560079574309922,1.5148475652864155
2005-11-25,1.179127306300587,1.6848397719571475,1.2950083850142087,1.4589190217359476,1.6006179859271847,1.5711810389458754,1.5243453798572861
2005-12-02,1.1765306202790353,1.709435364454172,1.30157419055197,1.4651480578309322,1.6209315171887388,1.5860034062977468,1.536730375809934
2005-12-09,1.1717077149908914,1.7387392336547531,1.312752780383633,1.4784129538485593,1.6459429703168817,1.6067769165969303,1.5528908099612093
2005-12-16,1.1781985494610412,1.7253199744531404,1.3127426890026854,1.477781799058002,1.6357759364848399,1.6002335394827467,1.5457777099069856
2005-12-23,1.1819281841493272,1.80165039250429,1.3464217681969148,1.5133876184357922,1.7020596916774466,1.6549098463562844,1.589923218649179
2005-12-30,1.1609489501784374,1.7340537071054924,1.3230680076355248,1.4874462246050328,1.6450614547018199,1.609680673262178,1.5502042449425903
2006-01-06,1.1975926291205103,1.766672247020207,1.3343994131599934,1.501878833956988,1.6726322613488849,1.6326295011046963,1.5672105351549381
2006-01-13,1.1998302441765443,1.9079527204798947,1.3724487925926159,1.563362527933349,1.789166243559739,1.7313282229951965,1.6741602891480178
2006-01-20,1.1745621530500103,1.8322831474237702,1.3545991760327514,1.5329185277186983,1.7277376880369604,1.6801384754664088,1.634566506521266
2006-01-27,1.1985250118930604,1.879258193709538,1.353863790704259,1.5452850269973404,1.7629788193271965,1.7084527814752517,1.6541698653879626
2006-02-03,1.177359612161918,1.7978704801744336,1.3376770870869752,1.5112116447961692,1.6976725548122196,1.652621973910885,1.618186104492026
2006-02-10,1.1808092212241812,1.7798242747121158,1.3288332654057131,1.499714309990141,1.6817944699885847,1.6380412463650567,1.610102953581654
2006-02-17,1.2010428597712883,1.8384418219241279,1.3432263565547153,1.5268606606198003,1.7297431074794345,1.679840350661968,1.634393770770666
2006-02-24,1.2066375707989319,1.9376374783668326,1.365142230516795,1.567224120157967,1.8100421309252734,1.7473631824575342,1.6759933011177104
2006-03-03,1.2005761503945844,1.9895700436538888,1.3739368761598414,1.583255981088709,1.851178733386896,1.7797168923761255,1.6970772402177774
2006-03-10,1.1989914104755068,1.9439105558559544,1.358608811474644,1.5625786267777284,1.8130579129976154,1.7476735841764899,1.677805267906579
2006-03-17,1.2227625092616687,2.002902396764347,1.3822555220392427,1.5920224216805166,1.8633822331246421,1.79065768062907,1.7085055359521084
2006-03-24,1.218924718171767,1.9585238784130619,1.3662975583361137,1.5750620816153238,1.826046778084718,1.7612815521607819,1.6836669266511886
2006-03-31,1.2153672635021457,1.9923156677266092,1.368234067455665,1.5806234291883907,1.8517646965804992,1.7795852991971994,1.7000080122589498
2006-04-07,1.212652372064652,1.9013684367722552,1.3363982728122576,1.5397840829823113,1.7755155080921192,1.7159771376843378,1.641572780365942
2006-04-14,1.2048828264209928,1.9152538851160439,1.336602826281258,1.5418824160420812,1.785940930568883,1.7234121371209588,1.6479973779144468
2006-04-21,1.227724443181008,2.022432562159444,1.3688826580415434,1.589240721040609,1.8745124000401667,1.7981006490453653,1.7058399348961943
2006-04-28,1.2307197746368683,1.9835659113226825,1.3568479960812185,1.5730862962923853,1.842394063979896,1.771684174226881,1.6855888290271115
2006-05-05,1.2405494718155192,2.0610957275385307,1.3773950041753524,1.6011325459879489,1.9055767546931122,1.8221017753766517,1.7257408058292643
2006-05-12,1.2098445531441604,2.0129842036474304,1.3595636950589602,1.5785551363144894,1.8650546862370878,1.787988757281604,1.7010022369637456
2006-05-19,1.1898108589027223,2.017255570382308,1.3696739522574655,1.5877410936652656,1.8709929424531935,1.79508807954375,1.7046397975663057
2006-05-26,1.2017938422955348,2.062354784706721,1.38034525042908,1.6068684654719938,1.907367502064519,1.8259668497081616,1.7277335240271712
2006-06-02,1.207597717858487,2.0751380961697934,1.3881529939130623,1.6161935015365156,1.9189832028539964,1.8369241490777197,1.7349851153271123
2006-06-09,1.1734294115794481,1.9561813049498689,1.3636363464106014,1.5709689932349722,1.824187827789208,1.7585730229683687,1.6606186670423837
2006-06-16,1.1720338417651124,1.9407336004626483,1.3521744511792428,1.5581503778768957,1.809596780571488,1.7444547111648847,1.6518062152354849
2006-06-23,1.1700591586509377,1.9297491896791759,1.3618614875182231,1.5861518785257342,1.803992113243526,1.7551927546076984,1.6475816188432997
2006-06-30,1.196762704854855,1.945250739791567,1.3901299358635824,1.641490473599617,1.8230707298468565,1.7928605254487602,1.6618259990683797
2006-07-07,1.1904628016569063,1.9479905487485565,1.396747195693601,1.6522274233021854,1.8268595594284223,1.7999866409088114,1.6650272472344059
2006-07-14,1.1614089256795619,1.953294823875769,1.3727976806032856,1.6166283571751097,1.8245683988037613,1.7830459241718124,1.6629068343718045
2006-07-21,1.1654517373813387,1.9594228095316688,1.3918818843803884,1.6559596024324335,1.8342174989947082,1.8075328840720721,1.6717009988786455
2006-07-28,1.2033447056405429,1.9729889327779184,1.4076455733370574,1.688389533298093,1.8485302933166126,1.8314892919670809,1.6847456419363993
2006-08-04,1.2054128342281443,1.9873427432974142,1.39725631585325,1.6572120304855629,1.8565560110606625,1.8212415021142427,1.6920602599556909
2006-08-11,1.1942242409575448,1.977162836962844,1.3565867356886676,1.5718626581458242,1.8381331809381931,1.7696783738208246,1.6752697410914978
2006-08-18,1.2288249656468748,2.0002115183386717,1.3764078413767056,1.5987545916271737,1.8606460800008149,1.795131458680118,1.6957879380181249
2006-08-25,1.2205514153156096,2.004137255220256,1.368030057574709,1.5794996354223028,1.861300098836789,1.7860830434952364,1.6963840090631248
2006-09-01,1.2356893748145594,2.015236408637853,1.3793969475703634,1.5953679570638648,1.8726388508766978,1.8000006879483177,1.7067181178160626
2006-09-08,1.2249701844708958,2.009299625649457,1.3708291744527104,1.5822452706032595,1.8658982267270607,1.7899463874634391,1.7005747307149202
2006-09-15,1.2462235389769152,2.011682646852476,1.3999642265542702,1.6409572422410172,1.8755940349776892,1.8242173640388026,1.7094114648243672
2006-09-22,1.2415962268748353,1.9972415044620058,1.4099373562526645,1.6473704466477692,1.867490643750346,1.8212343772492736,1.7020260553969258
2006-09-29,1.2615225934993444,1.9848444706577062,1.405622278192834,1.6410702564419337,1.8570732885101033,1.8120995483231916,1.6925317052610602
2006-10-06,1.275027639969302,2.023687206106863,1.4145883201915774,1.6549094565524898,1.8885124140514449,1.8374713840866899,1.7211852414966142
2006-10-13,1.2903269016879029,2.099227773012951,1.4362526254947143,1.6798862811636432,1.9506862473678077,1.8856321943415462,1.7778503094703102
2006-10-20,1.2923102870412884,2.178003627324804,1.461014843870003,1.7126352766728095,2.015967754431224,1.9393923981169923,1.8373477031142091
2006-10-27,1.3024152443340136,2.194204820554811,1.4730736265095503,1.726615742261248,2.031292038086775,1.9545212905171936,1.8513142148872814
2006-11-03,1.2894766721974231,2.1204643375181766,1.4497733318681558,1.695892213176917,1.9702477100669695,1.9042891138561266,1.7956785750667503
2006-11-10,1.3055317855503048,2.167002392318537,1.4700703275780365,1.721810472644848,2.0103549820718563,1.9397375219108215,1.8315996408107376
2006-11-17,1.3261191079624663,2.169317987989256,1.470775561155486,1.7226262317896899,2.012266242920407,1.9412333997311293,1.8332528235148249
2006-11-24,1.3254585665671574,2.162222394935737,1.47191007626296,1.723851886163629,2.0073098637358187,1.9387492196672464,1.8288192355194568
2006-12-01,1.324230618455709,2.1343909942789643,1.470909289834118,1.7206529963229973,1.986363008501639,1.9244729216368235,1.80987701422405
2006-12-08,1.3355634202617963,2.2503380532514563,1.502449109063355,1.760624184894101,2.081196068942939,1.9990977225484352,1.891970398618154
2006-12-15,1.3517409865521397,2.2122338318862886,1.4884411421758699,1.7443444662739305,2.049120564293226,1.97293030675136,1.8674652868493078
2006-12-22,1.3366423943258086,2.1833547863845144,1.4791340149831274,1.7321189888479294,2.0251559243149044,1.9531389712697902,1.8483448645273455
2006-12-29,1.3449043416714594,2.1769260039341978,1.4732099479588712,1.7254782575861078,2.0187630137610957,1.9465194623534492,1.8433098063282451
2007-01-05,1.334647509584895,2.1583205420138842,1.4704157363551473,1.7284122799920594,2.0041921032785477,1.939856277064503,1.8300640289035728
2007-01-12,1.3602888646147064,2.2280689926090016,1.4844071450966576,1.7271117612448121,2.059813176028998,1.9704707401132708,1.8808406093095134
2007-01-19,1.356300545506081,2.2163572460119583,1.4814973760770482,1.7255541623145223,2.0503426921993455,1.9644033574157926,1.8727529034546393
2007-01-26,1.3497473449882562,2.202999914272927,1.4735159364917438,1.7167050323416417,2.038247823508958,1.953446909338834,1.8625451117758125
2007-02-02,1.3751981831382099,2.285061007773415,1.4977506202496231,1.7312754480317287,2.105685106135354,1.998119441405441,1.9202964537684424
2007-02-09,1.3669359249983009,2.2043418543576783,1.4772976320645705,1.710612169666243,2.040420408660146,1.9509038610660874,1.8607176477852474
2007-02-16,1.3839351277074323,2.212705612882722,1.4850893777611514,1.7208717064060464,2.0487657384711113,1.96045529347432,1.8682576276015352
2007-02-23,1.3798511875655777,2.2152694765237126,1.4879798965098996,1.7249424360120436,2.0514621329112144,1.9639098167969353,1.8707087580349038
2007-03-02,1.316888622112307,2.091732098296253,1.4613000288301428,1.7305229403889268,1.9525704754623265,1.9123266303411095,1.7805303985524923
2007-03-09,1.3369268746695222,2.126460456980432,1.460879761959693,1.7261269949552724,1.9783872788065557,1.925772618579258,1.7983681648892846
2007-03-16,1.3207773834604413,2.078247746122173,1.4589378406741758,1.7282354086633571,1.9419700415672816,1.9051174734611258,1.7709985201071126
2007-03-23,1.3671133885193434,2.159862301478189,1.466655925732453,1.7298093645012327,2.0050247518180346,1.9433927884816855,1.8175921572469527
2007-03-30,1.3538617429673476,2.182700358594952,1.4673512873872538,1.7289417355803731,2.0221723238391656,1.9531799806040402,1.8286016436166583
2007-04-06,1.375218073970691,2.2593381184282766,1.4812610859482327,1.7363075964125831,2.0827992312974786,1.9916300594334908,1.872239856213268
2007-04-13,1.3855151021145613,2.283985866570628,1.4814789275380533,1.7391806446124711,2.101034406343814,2.0041414463258125,1.8852351896133857
2007-04-20,1.4169779443819173,2.3171616127402532,1.4946260581770425,1.752314251460128,2.129176232066989,2.0262641403492525,1.9051955189683536
2007-04-27,1.4256548020613533,2.5569278004452727,1.5602487394604962,1.825666605179436,2.3241059153118115,2.173507044168528,2.0420154189962436
2007-05-04,1.4389064476133486,2.580700014912173,1.5706605290499547,1.835361775404273,2.3444928764489155,2.189381971136775,2.053538049055533
2007-05-11,1.4383344825814324,2.5472163454130015,1.5588698572405413,1.8236011415965134,2.316635689359635,2.1681641804992133,2.0377609984028218
2007-05-18,1.4551150933294434,2.440555149320057,1.516349721313147,1.7841122963873364,2.226387471436657,2.099294665606223,1.9846008261465626
2007-05-25,1.4462482367605791,2.4192768204478265,1.5067299707760662,1.7745418867913088,2.2080329080026977,2.084512603316462,1.975404804537911
2007-06-01,1.4690342213484988,2.4342385838440084,1.5077427908955627,1.7727665898310903,2.2192520953966444,2.089915628159342,1.980849423695737
2007-06-08,1.4400503776771816,2.4073531513045534,1.4922496369564384,1.7551567586595553,2.1950821562393807,2.0679942631732176,1.9688953684244397
2007-06-15,1.4656958766304264,2.504088573647861,1.514325796507376,1.780331328766862,2.272132833828969,2.124374523342086,2.006526264877791
2007-06-22,1.4415658104768327,2.5086996791675045,1.5181583422321596,1.7851803382794944,2.2766298535343497,2.1292234999059856,2.008597352376881
2007-06-29,1.4404171149010514,2.5422065308132225,1.5321198622495402,1.8003464293468443,2.3051415082344344,2.1524871976734143,2.0328494066236367
2007-07-06,1.4648338369581613,2.667984369313463,1.5405279696416045,1.79406969365053,2.398895067173008,2.2019830481515235,2.112837584546399
2007-07-13,1.482740040908812,2.8049862705314865,1.5731651831305609,1.8175229932262902,2.5075957205859427,2.272912246132836,2.190329678805863
2007-07-20,1.4698127609635783,2.706745100021126,1.5608541054006628,1.806809084795934,2.433399402519703,2.2264101125491016,2.12961333663035
2007-07-27,1.3894756569361817,2.82804577605568,1.6024706757364169,1.840437489878183,2.5336095310201086,2.297016549508972,2.1986532908764067
2007-08-03,1.3769325186932386,2.714759506790368,1.597920768018143,1.8382849795037544,2.4509618356918095,2.249666183375691,2.1452268505522025
2007-08-10,1.3856459464969755,2.6996256673437857,1.5870587961287304,1.8257079472330053,2.4366986309533893,2.235699836589067,2.1369727952367668
2007-08-17,1.3856459464969755,2.6466218274883686,1.5950122734521055,1.8394399825269359,2.400857889377347,2.2221601156951714,2.1160746200570646
2007-08-24,1.4203086228416375,2.851348601718242,1.628928465615869,1.864987393345852,2.559620764540694,2.3235380439960935,2.205911909966976
2007-08-31,1.413222720966429,2.895450245252578,1.6480124884311322,1.883898249342072,2.59728840059706,2.353287323628385,2.2232844523817588
2007-09-07,1.3986684330830956,2.939637044719137,1.6710232577626523,1.9098453234050548,2.6362502176732714,2.3874498143748277,2.2419605757017353
2007-09-14,1.425766066405544,3.024614796344857,1.678317764659107,1.9052250386829224,2.6995077710636592,2.4190696446920685,2.2743490637371213
2007-09-21,1.4620662140949754,3.2411605307108893,1.7129514530083316,1.9398272708196536,2.8652443098035327,2.5276329418947685,2.3664912904076467
2007-09-28,1.4679348384615767,3.298086305397001,1.7300172967592307,1.958596786040292,2.9112087971242318,2.562058369719115,2.389184469001749
2007-10-05,1.4993949871787007,3.456937255508178,1.759024295836358,1.9866583193735228,3.0331308653157105,2.642112379847511,2.4615795072903204
2007-10-12,1.5040122502664541,3.462514431705953,1.7592937998892582,1.98551259107592,3.0371378499472326,2.643481809725095,2.4640309404715137
2007-10-19,1.4399381809502185,3.4337788189843423,1.7724005071679971,2.007880239923527,3.021491171940379,2.6474025803335577,2.452777154657334
2007-10-26,1.4779395128072097,3.720662882735543,1.802908020716379,2.028258655102749,3.233813444139149,2.7714292123742115,2.61911539473036
2007-11-02,1.4546585365651516,3.748718702996906,1.8143174506986062,2.040794091972008,3.25741352978936,2.7904425153435746,2.633388124066576
2007-11-09,1.3963559166109998,3.4206408146124105,1.7950814454779873,2.037387635082387,3.022398953741685,2.666007584204203,2.492206939255013
2007-11-16,1.4026097186607505,3.4311377122923394,1.7934238976398038,2.039025932599656,3.0292587136261355,2.6711700547336172,2.49447146800963
2007-11-23,1.386639037747827,3.45628404554123,1.8077310708546845,2.056693245834444,3.051852443270665,2.6925306623000256,2.5038554513865505
2007-11-30,1.4302211984889597,3.491126799573774,1.8709574604660348,2.095708832719053,3.097801059123604,2.731641074677788,2.523045678036315
2007-12-07,1.4518684329173386,3.615475876994153,1.869518351025866,2.0831837052368103,3.185578454805469,2.77212679415608,2.5615423535583166
2007-12-14,1.4158859169590892,3.483984618711853,1.8378714788806454,2.0616623992815613,3.082098179084609,2.7073976705198355,2.517777068444174
